S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.33,1.95,2.87,2.50,0.00,0.00,0.00237,0.00166,0.00052,0.00000,0.001136755
0.26,2.09,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001117302
0.25,2.10,2.95,2.50,0.00,0.00,0.00203,0.00218,0.00060,0.00000,0.001202430
0.29,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.25,2.15,2.91,2.50,0.00,0.00,0.00222,0.00174,0.00056,0.00000,0.001128802
0.28,2.04,2.90,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.29,2.03,2.90,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001114957
0.31,1.98,2.87,2.50,0.00,0.00,0.00235,0.00166,0.00052,0.00000,0.001129973
0.28,2.07,2.91,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001114572
0.27,2.07,2.90,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001114572
0.28,2.06,2.90,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.29,2.03,2.88,2.50,0.00,0.00,0.00232,0.00165,0.00051,0.00000,0.001121995
0.28,2.06,2.90,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.90,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.28,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.60,1.10,1.50,2.50,0.00,0.00,0.03091,0.00786,0.00116,0.00000,0.009980332
4.10,1.10,1.50,2.50,0.00,0.00,0.01160,0.04474,0.00148,0.00000,0.014456162
0.60,4.60,1.50,2.50,0.00,0.00,0.00526,0.01962,0.00078,0.00000,0.006417688
0.60,4.60,5.00,2.50,0.00,0.00,0.04480,0.06349,0.00657,0.00000,0.028714683
-0.00,2.50,0.00,2.50,0.00,0.00,0.55286,1.05496,0.01843,0.00000,0.406560730
-0.00,1.77,0.00,2.50,0.00,0.00,0.55275,1.05478,0.01858,0.00000,0.406527418
0.59,1.11,3.25,2.50,0.00,0.00,0.02630,0.00685,0.00188,0.00000,0.008757828
1.47,1.11,3.26,2.50,0.00,0.00,0.02337,0.00634,0.00184,0.00000,0.007885402
1.47,0.67,3.26,2.50,0.00,0.00,0.00241,0.00718,0.00104,0.00000,0.002656895
1.50,0.00,3.50,2.50,0.00,0.00,0.00552,0.01243,0.00153,0.00000,0.004872615
1.40,0.52,2.85,2.50,0.00,0.00,0.00420,0.00127,0.00048,0.00000,0.001485895
1.50,0.51,2.66,2.50,0.00,0.00,0.00346,0.00157,0.00032,0.00000,0.001336373
1.50,0.62,2.65,2.50,0.00,0.00,0.00346,0.00157,0.00032,0.00000,0.001336373
1.50,0.52,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.53,3.10,2.50,0.00,0.00,0.00177,0.00439,0.00079,0.00000,0.001735945
1.50,0.53,2.99,2.50,0.00,0.00,0.00226,0.00274,0.00064,0.00000,0.001408318
1.50,0.47,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.51,2.77,2.50,0.00,0.00,0.00312,0.00136,0.00041,0.00000,0.001221088
1.50,0.52,2.82,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,0.52,2.91,2.50,0.00,0.00,0.00257,0.00179,0.00055,0.00000,0.001227908
1.51,0.52,2.88,2.50,0.00,0.00,0.00259,0.00148,0.00051,0.00000,0.001145882
1.50,0.52,2.85,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,0.52,2.89,2.50,0.00,0.00,0.00257,0.00179,0.00055,0.00000,0.001227908
1.50,0.51,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.52,2.87,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.52,2.87,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.51,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.51,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.51,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.51,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
4.40,0.40,1.50,2.50,0.00,0.00,0.04988,0.03813,0.00074,0.00000,0.022188998
4.40,3.90,1.50,2.50,0.00,0.00,0.05250,0.03803,0.00079,0.00000,0.022830867
4.40,0.40,5.00,2.50,0.00,0.00,0.09728,0.10651,0.00780,0.00000,0.052897340
1.50,0.00,0.00,2.50,0.00,0.00,0.55356,1.05536,0.01843,0.00000,0.406838138
1.91,0.04,0.15,2.50,0.00,0.00,0.00540,0.00538,0.00009,0.00000,0.002717817
1.50,0.00,0.93,2.50,0.00,0.00,0.00595,0.00552,0.00009,0.00000,0.002889937
1.50,-0.00,1.80,2.50,0.00,0.00,0.00582,0.00528,0.00007,0.00000,0.002791500
1.50,-0.00,2.24,2.50,0.00,0.00,0.00515,0.00415,0.00006,0.00000,0.002339965
1.50,-0.00,2.68,2.50,0.00,0.00,0.00377,0.00192,0.00026,0.00000,0.001488978
1.50,-0.00,3.11,2.50,0.00,0.00,0.00177,0.00439,0.00079,0.00000,0.001735945
1.50,0.44,2.68,2.50,0.00,0.00,0.00346,0.00157,0.00032,0.00000,0.001336373
1.71,0.40,2.72,2.50,0.00,0.00,0.00284,0.00160,0.00038,0.00000,0.001204115
1.44,0.29,2.82,2.50,0.00,0.00,0.00354,0.00119,0.00048,0.00000,0.001301057
1.44,0.37,2.90,2.50,0.00,0.00,0.00325,0.00194,0.00055,0.00000,0.001433800
1.50,0.11,2.72,2.50,0.00,0.00,0.00324,0.00134,0.00037,0.00000,0.001238958
1.30,0.07,2.63,2.50,0.00,0.00,0.00703,0.00055,0.00031,0.00000,0.001971492
1.47,0.04,2.80,2.50,0.00,0.00,0.00340,0.00125,0.00044,0.00000,0.001271405
1.50,0.00,2.91,2.50,0.00,0.00,0.00257,0.00179,0.00055,0.00000,0.001227908
1.50,-0.00,2.80,2.50,0.00,0.00,0.00299,0.00138,0.00044,0.00000,0.001203047
1.50,-0.00,2.69,2.50,0.00,0.00,0.00377,0.00192,0.00026,0.00000,0.001488978
1.50,-0.00,2.75,2.50,0.00,0.00,0.00335,0.00138,0.00034,0.00000,0.001268515
1.52,0.02,2.80,2.50,0.00,0.00,0.00286,0.00143,0.00044,0.00000,0.001182512
1.50,-0.00,2.85,2.50,0.00,0.00,0.00299,0.00138,0.00044,0.00000,0.001203047
1.50,0.00,2.83,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,-0.00,2.85,2.50,0.00,0.00,0.00299,0.00138,0.00044,0.00000,0.001203047
1.50,-0.00,2.84,2.50,0.00,0.00,0.00299,0.00138,0.00044,0.00000,0.001203047
1.49,0.01,2.83,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.49,-0.00,2.83,2.50,0.00,0.00,0.00299,0.00138,0.00044,0.00000,0.001203047
1.50,0.01,2.82,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,0.01,2.82,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,0.00,2.82,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,-0.00,2.83,2.50,0.00,0.00,0.00299,0.00138,0.00044,0.00000,0.001203047
1.50,0.00,2.83,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,0.00,2.83,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,0.00,2.83,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
4.40,0.70,1.50,2.50,0.00,0.00,0.04988,0.03813,0.00074,0.00000,0.022188998
4.40,4.20,1.50,2.50,0.00,0.00,0.05533,0.03866,0.00100,0.00000,0.023746443
4.40,0.70,5.00,2.50,0.00,0.00,0.09728,0.10651,0.00780,0.00000,0.052897340
1.50,0.00,0.00,2.50,0.00,0.00,0.55356,1.05536,0.01843,0.00000,0.406838138
1.50,-0.00,1.75,2.50,0.00,0.00,0.00591,0.00542,0.00007,0.00000,0.002851445
1.50,-0.00,3.50,2.50,0.00,0.00,0.00552,0.01243,0.00153,0.00000,0.004872615
1.50,-0.00,2.62,2.50,0.00,0.00,0.00377,0.00192,0.00026,0.00000,0.001488978
1.50,0.00,3.06,2.50,0.00,0.00,0.00191,0.00380,0.00074,0.00000,0.001612303
1.50,0.00,2.41,2.50,0.00,0.00,0.00454,0.00312,0.00014,0.00000,0.001951947
1.40,0.20,2.63,2.50,0.00,0.00,0.00498,0.00097,0.00029,0.00000,0.001558985
1.50,0.11,2.63,2.50,0.00,0.00,0.00361,0.00175,0.00029,0.00000,0.001411812
1.50,0.11,2.68,2.50,0.00,0.00,0.00346,0.00157,0.00032,0.00000,0.001336373
1.50,0.16,2.78,2.50,0.00,0.00,0.00312,0.00136,0.00041,0.00000,0.001221088
1.50,0.13,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.21,2.96,2.50,0.00,0.00,0.00242,0.00225,0.00060,0.00000,0.001315368
1.45,0.13,2.88,2.50,0.00,0.00,0.00340,0.00150,0.00051,0.00000,0.001351412
1.50,0.02,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.13,2.94,2.50,0.00,0.00,0.00242,0.00225,0.00060,0.00000,0.001315368
1.50,0.13,2.86,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.14,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.51,0.13,2.88,2.50,0.00,0.00,0.00259,0.00148,0.00051,0.00000,0.001145882
1.50,0.13,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.13,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.13,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.13,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
4.40,1.10,1.50,2.50,0.00,0.00,0.01390,0.04786,0.00146,0.00000,0.015805000
4.40,4.60,1.50,2.50,0.00,0.00,0.06226,0.03980,0.00152,0.00000,0.025894760
4.40,1.10,5.00,2.50,0.00,0.00,0.05588,0.10031,0.00864,0.00000,0.041207240
1.50,-0.00,0.00,2.50,0.00,0.00,0.55356,1.05536,0.01843,0.00000,0.406838138
1.50,-0.00,1.75,2.50,0.00,0.00,0.00591,0.00542,0.00007,0.00000,0.002851445
1.50,-0.00,3.50,2.50,0.00,0.00,0.00552,0.01243,0.00153,0.00000,0.004872615
1.50,-0.00,2.62,2.50,0.00,0.00,0.00377,0.00192,0.00026,0.00000,0.001488978
1.50,-0.00,3.06,2.50,0.00,0.00,0.00209,0.00325,0.00069,0.00000,0.001507180
1.50,0.00,2.41,2.50,0.00,0.00,0.00454,0.00312,0.00014,0.00000,0.001951947
1.44,0.21,2.63,2.50,0.00,0.00,0.00428,0.00129,0.00029,0.00000,0.001463917
1.50,0.31,2.63,2.50,0.00,0.00,0.00361,0.00175,0.00029,0.00000,0.001411812
1.50,0.31,2.68,2.50,0.00,0.00,0.00346,0.00157,0.00032,0.00000,0.001336373
1.50,0.33,2.79,2.50,0.00,0.00,0.00299,0.00138,0.00044,0.00000,0.001203047
1.50,0.35,2.89,2.50,0.00,0.00,0.00257,0.00179,0.00055,0.00000,0.001227908
1.45,0.36,2.78,2.50,0.00,0.00,0.00380,0.00115,0.00041,0.00000,0.001339607
1.50,0.27,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.35,2.96,2.50,0.00,0.00,0.00242,0.00225,0.00060,0.00000,0.001315368
1.50,0.17,2.85,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,0.28,2.94,2.50,0.00,0.00,0.00242,0.00225,0.00060,0.00000,0.001315368
1.53,0.27,2.88,2.50,0.00,0.00,0.00249,0.00153,0.00051,0.00000,0.001132880
1.50,0.29,2.83,2.50,0.00,0.00,0.00286,0.00140,0.00047,0.00000,0.001184663
1.50,0.24,2.87,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.27,2.90,2.50,0.00,0.00,0.00257,0.00179,0.00055,0.00000,0.001227908
1.50,0.27,2.87,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.27,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.27,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.27,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.27,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.27,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
1.50,0.27,2.88,2.50,0.00,0.00,0.00272,0.00143,0.00051,0.00000,0.001165923
0.10,0.11,1.63,2.50,0.00,0.00,0.00560,0.00569,0.00008,0.00000,0.002842405
0.53,1.18,1.96,2.50,0.00,0.00,0.02245,0.00398,0.00081,0.00000,0.006808525
0.32,2.22,1.90,2.50,0.00,0.00,0.00544,0.00528,0.00007,0.00000,0.002698312
0.70,1.41,2.69,2.50,0.00,0.00,0.00732,0.00145,0.00053,0.00000,0.002325897
0.43,1.32,0.54,2.50,0.00,0.00,0.01401,0.00397,0.00032,0.00000,0.004577592
0.63,0.23,0.38,2.50,0.00,0.00,0.00564,0.00576,0.00010,0.00000,0.002873895
0.36,1.10,2.75,2.50,0.00,0.00,0.03001,0.00637,0.00143,0.00000,0.009452460
1.32,1.89,2.94,2.50,0.00,0.00,0.00522,0.00315,0.00063,0.00000,0.002250127
0.06,1.73,1.52,2.50,0.00,0.00,0.00631,0.00590,0.00008,0.00000,0.003069982
1.39,0.13,1.72,2.50,0.00,0.00,0.00774,0.00480,0.00008,0.00000,0.003157395
1.15,1.62,0.30,2.50,0.00,0.00,0.02755,0.00286,0.00007,0.00000,0.007619877
1.20,0.65,1.26,2.50,0.00,0.00,0.01941,0.00389,0.00011,0.00000,0.005851127
1.29,0.45,1.00,2.50,0.00,0.00,0.01038,0.00437,0.00008,0.00000,0.003706357
0.03,0.44,2.23,2.50,0.00,0.00,0.00471,0.00420,0.00008,0.00000,0.002248295
0.21,1.38,0.90,2.50,0.00,0.00,0.01083,0.00534,0.00018,0.00000,0.004090550
1.21,0.51,0.82,2.50,0.00,0.00,0.01762,0.00372,0.00008,0.00000,0.005357097
0.58,2.06,0.12,2.50,0.00,0.00,0.00561,0.00573,0.00010,0.00000,0.002861145
0.27,1.23,0.74,2.50,0.00,0.00,0.02139,0.00354,0.00065,0.00000,0.006394382
0.64,1.87,2.47,2.50,0.00,0.00,0.00407,0.00296,0.00019,0.00000,0.001806440
1.44,1.99,3.39,2.50,0.00,0.00,0.00373,0.00972,0.00127,0.00000,0.003680650
0.46,1.51,2.07,2.50,0.00,0.00,0.00735,0.00440,0.00018,0.00000,0.002982182
1.34,1.13,0.43,2.50,0.00,0.00,0.01880,0.00664,0.00073,0.00000,0.006541507
0.14,0.59,1.24,2.50,0.00,0.00,0.00566,0.00581,0.00009,0.00000,0.002890500
0.11,0.19,2.80,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.49,0.38,1.40,2.50,0.00,0.00,0.00566,0.00580,0.00008,0.00000,0.002885152
1.08,2.17,1.68,2.50,0.00,0.00,0.03318,0.00451,0.00011,0.00000,0.009449685
0.17,1.49,2.38,2.50,0.00,0.00,0.00679,0.00295,0.00028,0.00000,0.002507190
1.50,2.44,1.02,2.50,0.00,0.00,0.00646,0.00552,0.00008,0.00000,0.003015835
0.53,0.70,0.67,2.50,0.00,0.00,0.00566,0.00579,0.00009,0.00000,0.002887005
1.27,2.48,1.38,2.50,0.00,0.00,0.01241,0.00430,0.00006,0.00000,0.004191650
1.41,1.71,3.20,2.50,0.00,0.00,0.00289,0.00682,0.00101,0.00000,0.002679160
0.11,0.13,1.93,2.50,0.00,0.00,0.00532,0.00523,0.00007,0.00000,0.002656737
0.21,0.23,1.22,2.50,0.00,0.00,0.00566,0.00581,0.00009,0.00000,0.002890610
0.38,2.09,2.94,2.50,0.00,0.00,0.00203,0.00218,0.00060,0.00000,0.001202430
0.32,1.31,1.90,2.50,0.00,0.00,0.01503,0.00244,0.00047,0.00000,0.004485095
1.31,1.33,3.41,2.50,0.00,0.00,0.00471,0.01125,0.00159,0.00000,0.004386627
0.36,1.40,3.46,2.50,0.00,0.00,0.00505,0.01171,0.00159,0.00000,0.004585342
0.69,0.45,2.51,2.50,0.00,0.00,0.00383,0.00279,0.00020,0.00000,0.001706410
0.04,1.67,2.94,2.50,0.00,0.00,0.00279,0.00241,0.00065,0.00000,0.001464302
0.04,2.33,3.42,2.50,0.00,0.00,0.00425,0.01044,0.00136,0.00000,0.004011688
0.60,0.33,3.29,2.50,0.00,0.00,0.00291,0.00775,0.00111,0.00000,0.002944230
0.66,1.23,0.90,2.50,0.00,0.00,0.02139,0.00355,0.00065,0.00000,0.006399200
0.25,0.28,2.12,2.50,0.00,0.00,0.00497,0.00464,0.00007,0.00000,0.002419437
0.03,0.44,2.99,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.21,0.71,1.68,2.50,0.00,0.00,0.00557,0.00565,0.00008,0.00000,0.002825112
0.29,0.47,1.85,2.50,0.00,0.00,0.00541,0.00538,0.00007,0.00000,0.002717177
1.49,0.28,2.64,2.50,0.00,0.00,0.00361,0.00175,0.00029,0.00000,0.001411812
0.47,0.65,0.71,2.50,0.00,0.00,0.00566,0.00580,0.00009,0.00000,0.002887905
1.44,0.24,1.34,2.50,0.00,0.00,0.00666,0.00528,0.00009,0.00000,0.003005677
0.54,1.33,3.33,2.50,0.00,0.00,0.00955,0.00957,0.00145,0.00000,0.005142002
0.14,0.59,2.64,2.50,0.00,0.00,0.00326,0.00218,0.00029,0.00000,0.001431250
0.06,2.30,2.95,2.50,0.00,0.00,0.00225,0.00226,0.00061,0.00000,0.001279302
0.17,0.13,2.18,2.50,0.00,0.00,0.00485,0.00443,0.00007,0.00000,0.002338095
0.38,0.42,3.17,2.50,0.00,0.00,0.00168,0.00557,0.00091,0.00000,0.002037610
0.06,0.70,0.67,2.50,0.00,0.00,0.00566,0.00579,0.00009,0.00000,0.002887005
0.19,1.49,2.78,2.50,0.00,0.00,0.00540,0.00163,0.00055,0.00000,0.001894723
0.43,1.05,1.31,2.50,0.00,0.00,0.04101,0.01354,0.00155,0.00000,0.014025885
0.26,0.51,3.20,2.50,0.00,0.00,0.00206,0.00625,0.00097,0.00000,0.002321950
0.28,0.52,3.06,2.50,0.00,0.00,0.00156,0.00372,0.00074,0.00000,0.001506140
0.46,1.73,0.54,2.50,0.00,0.00,0.00631,0.00589,0.00008,0.00000,0.003071485
1.30,0.06,2.94,2.50,0.00,0.00,0.00567,0.00326,0.00063,0.00000,0.002390780
0.70,1.41,2.55,2.50,0.00,0.00,0.00767,0.00170,0.00044,0.00000,0.002452067
0.28,0.54,3.20,2.50,0.00,0.00,0.00206,0.00625,0.00097,0.00000,0.002321950
0.01,0.31,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.03,2.04,2.71,2.50,0.00,0.00,0.00294,0.00181,0.00035,0.00000,0.001274297
0.65,1.20,1.62,2.50,0.00,0.00,0.02206,0.00390,0.00076,0.00000,0.006679792
0.67,0.38,2.75,2.50,0.00,0.00,0.00272,0.00158,0.00041,0.00000,0.001177258
0.04,0.04,2.97,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.12,0.44,0.07,2.50,0.00,0.00,0.00563,0.00574,0.00010,0.00000,0.002865312
0.57,1.24,2.21,2.50,0.00,0.00,0.02013,0.00327,0.00071,0.00000,0.006027620
1.12,0.24,0.90,2.50,0.00,0.00,0.02819,0.00383,0.00009,0.00000,0.008026725
0.14,0.33,0.57,2.50,0.00,0.00,0.00565,0.00578,0.00009,0.00000,0.002883300
1.14,0.05,3.11,2.50,0.00,0.00,0.02046,0.00970,0.00099,0.00000,0.007789215
0.03,0.13,1.51,2.50,0.00,0.00,0.00564,0.00577,0.00008,0.00000,0.002874392
0.29,0.25,1.68,2.50,0.00,0.00,0.00557,0.00565,0.00008,0.00000,0.002825112
0.39,1.84,3.18,2.50,0.00,0.00,0.00180,0.00562,0.00092,0.00000,0.002087010
0.29,0.38,1.57,2.50,0.00,0.00,0.00563,0.00574,0.00008,0.00000,0.002861872
0.69,0.17,2.71,2.50,0.00,0.00,0.00295,0.00181,0.00035,0.00000,0.001278545
0.35,1.61,2.27,2.50,0.00,0.00,0.00579,0.00394,0.00017,0.00000,0.002473457
1.12,2.23,2.21,2.50,0.00,0.00,0.02696,0.00358,0.00015,0.00000,0.007672847
1.34,0.35,1.55,2.50,0.00,0.00,0.00874,0.00472,0.00009,0.00000,0.003388822
0.42,0.03,2.31,2.50,0.00,0.00,0.00447,0.00380,0.00011,0.00000,0.002092697
0.06,0.03,2.14,2.50,0.00,0.00,0.00497,0.00464,0.00007,0.00000,0.002419437
0.56,0.31,0.15,2.50,0.00,0.00,0.00563,0.00574,0.00010,0.00000,0.002865960
0.45,1.44,0.69,2.50,0.00,0.00,0.00932,0.00552,0.00013,0.00000,0.003744265
0.38,1.68,2.68,2.50,0.00,0.00,0.00381,0.00206,0.00037,0.00000,0.001562785
0.20,1.27,1.02,2.50,0.00,0.00,0.01861,0.00240,0.00053,0.00000,0.005384100
0.06,2.13,0.37,2.50,0.00,0.00,0.00565,0.00575,0.00010,0.00000,0.002874787
0.11,1.41,2.32,2.50,0.00,0.00,0.00846,0.00318,0.00032,0.00000,0.002989767
0.34,2.42,2.78,2.50,0.00,0.00,0.00319,0.00175,0.00044,0.00000,0.001345852
0.35,2.46,2.80,2.50,0.00,0.00,0.00323,0.00184,0.00048,0.00000,0.001385648
1.05,2.05,2.65,2.50,0.00,0.00,0.03157,0.00726,0.00052,0.00000,0.009837480
0.14,0.39,2.17,2.50,0.00,0.00,0.00485,0.00443,0.00007,0.00000,0.002338095
0.01,0.31,3.33,2.50,0.00,0.00,0.00337,0.00857,0.00118,0.00000,0.003282458
1.49,0.23,3.41,2.50,0.00,0.00,0.00440,0.01045,0.00135,0.00000,0.004050568
0.38,1.91,2.10,2.50,0.00,0.00,0.00511,0.00474,0.00007,0.00000,0.002481660
0.32,1.43,1.40,2.50,0.00,0.00,0.00956,0.00547,0.00014,0.00000,0.003792372
0.57,1.41,1.02,2.50,0.00,0.00,0.00992,0.00552,0.00015,0.00000,0.003897895
0.11,1.66,1.55,2.50,0.00,0.00,0.00667,0.00588,0.00008,0.00000,0.003158695
1.30,2.41,2.53,2.50,0.00,0.00,0.00798,0.00105,0.00026,0.00000,0.002325237
0.69,1.63,2.72,2.50,0.00,0.00,0.00386,0.00172,0.00045,0.00000,0.001505870
0.61,0.60,2.75,2.50,0.00,0.00,0.00272,0.00158,0.00041,0.00000,0.001177258
0.55,1.16,1.37,2.50,0.00,0.00,0.02345,0.00444,0.00080,0.00000,0.007172075
0.10,0.63,3.47,2.50,0.00,0.00,0.00492,0.01131,0.00144,0.00000,0.004416345
0.04,2.33,3.26,2.50,0.00,0.00,0.00235,0.00708,0.00106,0.00000,0.002620208
0.24,1.35,2.94,2.50,0.00,0.00,0.00850,0.00296,0.00082,0.00000,0.003069617
0.07,1.08,0.07,2.50,0.00,0.00,0.03382,0.00928,0.00124,0.00000,0.011083420
1.15,2.11,0.57,2.50,0.00,0.00,0.02458,0.00356,0.00009,0.00000,0.007057647
1.15,0.40,2.51,2.50,0.00,0.00,0.02181,0.00470,0.00032,0.00000,0.006709482
0.51,1.27,1.16,2.50,0.00,0.00,0.01856,0.00236,0.00054,0.00000,0.005365565
0.13,1.58,1.44,2.50,0.00,0.00,0.00744,0.00587,0.00009,0.00000,0.003350095
0.20,2.04,1.22,2.50,0.00,0.00,0.00565,0.00581,0.00009,0.00000,0.002885997
0.25,1.55,1.60,2.50,0.00,0.00,0.00758,0.00570,0.00010,0.00000,0.003344585
0.09,0.57,1.74,2.50,0.00,0.00,0.00553,0.00557,0.00007,0.00000,0.002792172
0.14,0.12,2.99,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.48,0.49,1.68,2.50,0.00,0.00,0.00557,0.00565,0.00008,0.00000,0.002825112
0.39,1.84,1.73,2.50,0.00,0.00,0.00579,0.00565,0.00007,0.00000,0.002876465
0.15,0.17,1.95,2.50,0.00,0.00,0.00529,0.00517,0.00007,0.00000,0.002633575
0.35,1.07,0.96,2.50,0.00,0.00,0.03712,0.01113,0.00137,0.00000,0.012404130
0.64,1.87,2.58,2.50,0.00,0.00,0.00368,0.00254,0.00025,0.00000,0.001617355
1.44,0.09,1.43,2.50,0.00,0.00,0.00666,0.00529,0.00009,0.00000,0.003010110
0.46,1.29,2.07,2.50,0.00,0.00,0.01646,0.00167,0.00055,0.00000,0.004671220
0.35,1.72,2.54,2.50,0.00,0.00,0.00423,0.00274,0.00026,0.00000,0.001808203
0.19,2.15,2.50,2.50,0.00,0.00,0.00386,0.00280,0.00020,0.00000,0.001715050
0.42,2.05,2.31,2.50,0.00,0.00,0.00445,0.00380,0.00011,0.00000,0.002089032
