rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
2.47127,1.82813,0.57575,0.00000,1.00000,1.53554,0.05018,0.07570,0.02236,0.14824675
2.47127,1.82813,0.57575,0.00000,1.00000,2.67538,0.03983,0.07126,0.02236,0.13344775
2.21219,2.96014,0.48659,0.00000,1.00000,2.48070,0.01852,0.03936,0.02236,0.08024499
2.38135,1.99996,1.92896,0.00000,1.00000,0.82158,0.04078,0.06096,0.00000,0.10173753
0.29457,0.33962,1.76861,0.00000,1.00000,1.59781,0.00778,0.00861,0.00000,0.01638628
0.29457,0.60643,1.76861,0.00000,1.00000,1.59781,0.00778,0.00861,0.00000,0.01638628
0.29457,0.60643,0.46611,0.00000,1.00000,1.59781,0.00767,0.00862,0.02236,0.03865641
0.29457,0.60643,0.46611,0.00000,1.00000,1.43067,0.00762,0.00878,0.02236,0.03876142
0.53289,2.74601,2.44985,0.00000,1.00000,0.90892,0.00912,0.00859,0.00000,0.01771432
2.17678,0.98207,0.80504,0.00000,1.00000,2.40176,0.03627,0.04246,0.04499,0.12372162
1.53695,0.98207,0.80504,0.00000,1.00000,2.40176,0.03263,0.01839,0.04499,0.09601090
1.53695,1.03430,0.80504,0.00000,1.00000,2.40176,0.02985,0.01638,0.06709,0.11332027
1.53695,1.03430,1.51160,0.00000,1.00000,2.40176,0.02999,0.01640,0.06709,0.11347937
1.53695,1.03430,1.51160,0.00000,1.00000,0.36619,0.00702,0.01437,0.04472,0.06611656
1.75980,2.13329,1.35330,0.00000,1.00000,1.33013,0.00634,0.01204,0.00003,0.01841234
1.27799,1.58598,1.52089,0.00000,1.00000,1.92264,0.00697,0.01042,0.02237,0.03975666
1.91672,0.06816,0.95668,0.00000,1.00000,2.60772,0.00555,0.01659,0.02236,0.04450653
1.88574,1.98542,3.47976,0.00000,1.00000,2.63398,0.00961,0.01595,0.00000,0.02556002
2.23542,1.98542,3.47976,0.00000,1.00000,2.63398,0.02559,0.04101,0.00000,0.06659738
2.23542,0.12992,3.47976,0.00000,1.00000,2.63398,0.02559,0.04103,0.00000,0.06662016
2.23542,0.12992,2.24826,0.00000,1.00000,2.63398,0.02032,0.04177,0.00000,0.06209182
2.23542,0.12992,2.24826,0.00000,1.00000,0.49661,0.02480,0.04316,0.00000,0.06796305
