rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.75108,0.14441,2.07031,0.00000,1.00000,1.46355,0.00761,0.00817,0.00003,0.01580892
1.49719,2.81811,2.31643,0.00000,1.00000,1.34927,0.00623,0.00967,0.00278,0.01868392
1.49719,2.70847,2.31643,0.00000,1.00000,1.34927,0.00643,0.00940,0.00278,0.01860817
1.49719,2.70847,3.23875,0.00000,1.00000,1.34927,0.00643,0.00940,0.00278,0.01860817
1.49719,2.70847,3.23875,0.00000,1.00000,0.31310,0.00645,0.00909,0.00057,0.01610720
0.42201,1.77151,1.91523,0.00000,1.00000,1.52789,0.00634,0.00857,0.00005,0.01496265
2.07505,2.00640,0.56174,0.00000,1.00000,2.49018,0.01360,0.01222,0.02236,0.04818244
2.44064,1.21581,0.48577,0.00000,1.00000,1.69960,0.03633,0.03461,0.04472,0.11566321
2.12855,1.21693,3.18685,0.00000,1.00000,1.43305,0.01469,0.01759,0.02992,0.06220452
0.50345,1.21693,3.18685,0.00000,1.00000,1.43305,0.00712,0.01236,0.02236,0.04183839
0.50345,0.07340,3.18685,0.00000,1.00000,1.43305,0.00749,0.00804,0.00000,0.01552873
0.50345,0.07340,1.50032,0.00000,1.00000,1.43305,0.00749,0.00804,0.00000,0.01552824
0.50345,0.07340,1.50032,0.00000,1.00000,1.28141,0.00791,0.00812,0.00031,0.01633685
1.75682,2.20434,3.46698,0.00000,1.00000,0.31271,0.00817,0.00828,0.00058,0.01703048
2.12804,1.34399,1.03118,0.00000,1.00000,2.57154,0.01124,0.01445,0.02483,0.05052897
0.33426,0.51455,3.01147,0.00000,1.00000,2.28422,0.00525,0.00680,0.00000,0.01205352
1.38988,0.51455,3.01147,0.00000,1.00000,2.28422,0.00872,0.00904,0.02236,0.04012493
1.38988,2.12494,3.01147,0.00000,1.00000,2.28422,0.00884,0.00905,0.02236,0.04024926
1.38988,2.12494,2.70450,0.00000,1.00000,2.28422,0.00884,0.00905,0.02236,0.04024926
1.38988,2.12494,2.70450,0.00000,1.00000,2.01004,0.00848,0.01016,0.02236,0.04100500
0.17256,1.75855,2.09057,0.00000,1.00000,2.61480,0.00425,0.00553,0.00000,0.00977968
0.38306,2.34906,2.24224,0.00000,1.00000,1.20015,0.00708,0.00769,0.00058,0.01534276
2.09966,0.52659,2.79100,0.00000,1.00000,2.59695,0.01450,0.01279,0.00000,0.02728815
1.76533,1.66898,2.74997,0.00000,1.00000,1.67084,0.00636,0.00925,0.02236,0.03797095
1.28592,1.66898,2.74997,0.00000,1.00000,1.67084,0.01177,0.01419,0.02263,0.04859118
1.28592,1.66898,1.06629,0.00000,1.00000,1.67084,0.01177,0.01419,0.04499,0.07095315
1.28592,1.66898,1.06629,0.00000,1.00000,0.54413,0.01441,0.01436,0.06709,0.09585691
2.35428,2.79559,2.36625,0.00000,1.00000,0.84409,0.03315,0.02850,0.00010,0.06174846
1.87072,1.64474,2.00448,0.00000,1.00000,2.36181,0.00606,0.00832,0.02236,0.03673897
0.04052,1.64474,2.00448,0.00000,1.00000,2.36181,0.00494,0.00760,0.02236,0.03489734
0.04052,2.00191,2.00448,0.00000,1.00000,2.36181,0.00515,0.00649,0.00000,0.01164145
