rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.78006,1.87459,2.70194,0.00000,1.00000,0.00000,0.01817,0.03566,0.02565,0.07948005
1.20724,1.10959,0.53953,0.00000,1.00000,0.00000,0.00884,0.01478,0.04519,0.06881200
1.51140,0.57424,2.70054,0.00000,1.00000,0.00000,0.01701,0.02464,0.03962,0.08126947
0.27626,0.98692,2.47034,0.00000,1.00000,0.00000,0.00752,0.01274,0.02387,0.04412770
1.35581,0.98692,2.47034,0.00000,1.00000,0.00000,0.01180,0.01848,0.02378,0.05406277
1.35581,2.92464,2.47034,0.00000,1.00000,0.00000,0.10285,0.17343,0.00082,0.27709078
1.35581,2.92464,1.43413,0.00000,1.00000,0.00000,0.10285,0.17343,0.00082,0.27709078
1.49317,1.79067,1.74862,0.00000,1.00000,0.00000,0.02359,0.03808,0.00001,0.06167071
1.77162,0.24692,0.53892,0.00000,1.00000,0.00000,0.03311,0.04683,0.06709,0.14702789
1.21745,0.32069,2.43359,0.00000,1.00000,0.00000,0.00906,0.01400,0.02625,0.04931201
0.95806,0.32069,2.43359,0.00000,1.00000,0.00000,0.00793,0.01241,0.04477,0.06511715
0.95806,0.81314,2.43359,0.00000,1.00000,0.00000,0.00703,0.01179,0.04720,0.06602090
0.95806,0.81314,2.57411,0.00000,1.00000,0.00000,0.00703,0.01179,0.04720,0.06602090
0.74956,2.63793,1.94618,0.00000,1.00000,0.00000,0.05871,0.10983,0.06709,0.23562533
0.98132,0.95459,1.67872,0.00000,1.00000,0.00000,0.00707,0.01210,0.06709,0.08625955
1.19242,2.13663,3.42643,0.00000,1.00000,0.00000,0.02482,0.04782,0.00082,0.07345228
1.94633,2.13663,3.42643,0.00000,1.00000,0.00000,0.06041,0.09567,0.00000,0.15607868
1.94633,2.92843,3.42643,0.00000,1.00000,0.00000,0.13836,0.21664,0.00000,0.35499744
1.94633,2.92843,2.87561,0.00000,1.00000,0.00000,0.13836,0.21664,0.00000,0.35499744
2.04712,0.48119,2.17076,0.00000,1.00000,0.00000,0.05309,0.07436,0.06709,0.19453897
1.85359,2.41554,0.42362,0.00000,1.00000,0.00000,0.06513,0.11253,0.02236,0.20002239
1.40604,0.44726,3.23832,0.00000,1.00000,0.00000,0.01288,0.01921,0.06709,0.09917329
0.66558,0.44726,3.23832,0.00000,1.00000,0.00000,0.04585,0.05255,0.06709,0.16549007
0.66558,1.15104,3.23832,0.00000,1.00000,0.00000,0.04597,0.05409,0.06709,0.16714949
0.66558,1.15104,1.63405,0.00000,1.00000,0.00000,0.04597,0.05409,0.06709,0.16714949
0.09014,1.27720,0.31461,0.00000,1.00000,0.00000,0.00854,0.01464,0.06709,0.09026919
1.88182,1.30544,2.72035,0.00000,1.00000,0.00000,0.04103,0.05992,0.00005,0.10100237
0.70737,2.94321,0.85838,0.00000,1.00000,0.00000,0.09860,0.17342,0.06709,0.33910687
1.82723,2.94321,0.85838,0.00000,1.00000,0.00000,0.12756,0.20419,0.00430,0.33605178
1.82723,2.45916,0.85838,0.00000,1.00000,0.00000,0.06761,0.11827,0.00430,0.19018540
1.82723,2.45916,3.01744,0.00000,1.00000,0.00000,0.06761,0.11827,0.00000,0.18588374
2.43802,0.45106,1.18631,0.00000,1.00000,0.00000,0.08506,0.11650,0.06709,0.26864487
2.23749,2.59518,1.21768,0.00000,1.00000,0.00000,0.11869,0.18265,0.00000,0.30134049
0.79444,2.60085,1.78259,0.00000,1.00000,0.00000,0.05488,0.10189,0.02625,0.18302703
2.47842,2.60085,1.78259,0.00000,1.00000,0.00000,0.13901,0.20628,0.00000,0.34528974
2.47842,0.60249,1.78259,0.00000,1.00000,0.00000,0.08649,0.11867,0.06709,0.27224469
2.47842,0.60249,0.66861,0.00000,1.00000,0.00000,0.08649,0.11867,0.06709,0.27224469
0.14033,0.05982,3.40363,0.00000,1.00000,0.00000,0.01043,0.01469,0.03540,0.06052190
1.18427,0.01516,1.93351,0.00000,1.00000,0.00000,0.01094,0.01539,0.02713,0.05346212
1.38707,2.63495,0.98062,0.00000,1.00000,0.00000,0.06287,0.11263,0.00457,0.18006780
1.36495,2.63495,0.98062,0.00000,1.00000,0.00000,0.06261,0.11202,0.00477,0.17939941
1.36495,1.96978,0.98062,0.00000,1.00000,0.00000,0.02292,0.03945,0.00477,0.06714293
1.36495,1.96978,2.77187,0.00000,1.00000,0.00000,0.02292,0.03945,0.00047,0.06284128
0.85273,2.87946,3.47579,0.00000,1.00000,0.00000,0.08848,0.15312,0.02250,0.26409908
1.13039,2.52493,0.23181,0.00000,1.00000,0.00000,0.05256,0.09142,0.02984,0.17381285
1.15934,2.52493,0.23181,0.00000,1.00000,0.00000,0.05251,0.09177,0.02483,0.16911470
1.15934,1.81622,0.23181,0.00000,1.00000,0.00000,0.01470,0.02666,0.02985,0.07120382
1.15934,1.81622,1.75815,0.00000,1.00000,0.00000,0.01470,0.02666,0.00748,0.04884185
1.21651,0.42470,2.43965,0.00000,1.00000,0.00000,0.00865,0.01353,0.02625,0.04843577
2.26484,2.45705,1.30627,0.00000,1.00000,0.00000,0.10775,0.16679,0.00000,0.27454233
1.01649,0.94871,1.07757,0.00000,1.00000,0.00000,0.00702,0.01196,0.04614,0.06512433
0.03097,0.94871,1.07757,0.00000,1.00000,0.00000,0.00743,0.01254,0.04481,0.06478240
0.03097,1.39662,1.07757,0.00000,1.00000,0.00000,0.00935,0.01576,0.02290,0.04800568
0.03097,1.39662,1.17804,0.00000,1.00000,0.00000,0.00935,0.01576,0.04499,0.07009910
1.83752,0.40974,0.47871,0.00000,1.00000,0.00000,0.03749,0.05296,0.06709,0.15753343
1.59326,0.36702,0.00794,0.00000,1.00000,0.00000,0.02108,0.03024,0.06709,0.11840649
2.14581,1.45754,1.88360,0.00000,1.00000,0.00000,0.06429,0.09028,0.00247,0.15704754
2.27776,1.45754,1.88360,0.00000,1.00000,0.00000,0.07550,0.10382,0.00247,0.18178882
2.27776,1.68664,1.88360,0.00000,1.00000,0.00000,0.07781,0.10895,0.00000,0.18676357
2.27776,1.68664,1.68502,0.00000,1.00000,0.00000,0.07781,0.10895,0.00000,0.18676357
2.17927,2.20953,2.63064,0.00000,1.00000,0.00000,0.08148,0.12706,0.00000,0.20854096
1.10004,2.41880,2.91987,0.00000,1.00000,0.00000,0.04443,0.07780,0.02236,0.14459066
1.60740,0.79886,3.00876,0.00000,1.00000,0.00000,0.02213,0.03186,0.02250,0.07648772
1.49173,0.79886,3.00876,0.00000,1.00000,0.00000,0.01645,0.02425,0.04475,0.08545719
1.49173,2.69629,3.00876,0.00000,1.00000,0.00000,0.07286,0.12890,0.00001,0.20176872
