S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.12,0.58,1.16,0.25,0.00,0.00,0.00327,0.00487,0.00008,0.00000,0.002057727
1.49,2.46,2.23,0.25,0.00,0.00,0.00282,0.00117,0.00040,0.00000,0.001095062
0.60,1.79,0.71,0.25,0.00,0.00,0.00316,0.00477,0.00009,0.00000,0.002005250
0.50,2.33,1.33,0.25,0.00,0.00,0.00481,0.00514,0.00005,0.00000,0.002499728
0.98,0.08,0.33,0.25,0.00,0.00,0.03989,0.00422,0.00010,0.00000,0.011054937
0.33,2.01,0.53,0.25,0.00,0.00,0.00347,0.00480,0.00008,0.00000,0.002088022
1.36,1.05,0.23,0.25,0.00,0.00,0.01868,0.00434,0.00072,0.00000,0.005935850
0.15,0.33,3.11,0.25,0.00,0.00,0.01093,0.02005,0.00205,0.00000,0.008256418
0.04,1.10,1.79,0.25,0.00,0.00,0.01696,0.00268,0.00073,0.00000,0.005092795
0.53,1.55,2.16,0.25,0.00,0.00,0.00167,0.00136,0.00027,0.00000,0.000823315
1.08,1.30,1.94,0.25,0.00,0.00,0.02326,0.00426,0.00034,0.00000,0.006965265
1.11,1.71,0.06,0.25,0.00,0.00,0.01641,0.00290,0.00010,0.00000,0.004854080
0.45,0.36,2.57,0.25,0.00,0.00,0.00264,0.00519,0.00075,0.00000,0.002143620
0.36,1.74,2.36,0.25,0.00,0.00,0.00064,0.00164,0.00044,0.00000,0.000680943
1.38,1.36,0.10,0.25,0.00,0.00,0.00523,0.00515,0.00009,0.00000,0.002617573
1.04,1.40,1.99,0.25,0.00,0.00,0.03165,0.00621,0.00037,0.00000,0.009557593
1.42,2.14,2.69,0.25,0.00,0.00,0.00347,0.00729,0.00096,0.00000,0.002930530
1.22,1.21,1.59,0.25,0.00,0.00,0.00663,0.00487,0.00022,0.00000,0.002930608
1.33,1.92,2.44,0.25,0.00,0.00,0.00130,0.00307,0.00055,0.00000,0.001232433
0.40,2.43,2.90,0.25,0.00,0.00,0.00568,0.01262,0.00150,0.00000,0.004948795
1.30,1.83,3.29,0.25,0.00,0.00,0.01439,0.02696,0.00263,0.00000,0.010995738
0.08,0.99,2.64,0.25,0.00,0.00,0.02115,0.00332,0.00165,0.00000,0.006531910
0.31,2.08,2.84,0.25,0.00,0.00,0.00592,0.01157,0.00133,0.00000,0.004706795
0.38,1.49,0.36,0.25,0.00,0.00,0.00420,0.00506,0.00008,0.00000,0.002334823
1.37,2.34,1.91,0.25,0.00,0.00,0.00398,0.00329,0.00014,0.00000,0.001850967
0.17,1.38,3.33,0.25,0.00,0.00,0.01418,0.02831,0.00287,0.00000,0.011340523
1.47,1.95,0.65,0.25,0.00,0.00,0.00334,0.00479,0.00008,0.00000,0.002053640
0.09,1.44,0.48,0.25,0.00,0.00,0.00478,0.00520,0.00007,0.00000,0.002514925
0.03,0.60,2.78,0.25,0.00,0.00,0.00515,0.00966,0.00114,0.00000,0.003987033
0.11,0.41,0.59,0.25,0.00,0.00,0.00323,0.00478,0.00009,0.00000,0.002023843
1.03,0.31,2.04,0.25,0.00,0.00,0.02846,0.00598,0.00026,0.00000,0.008673493
0.27,1.04,1.55,0.25,0.00,0.00,0.02018,0.00426,0.00084,0.00000,0.006319775
0.39,1.81,2.61,0.25,0.00,0.00,0.00304,0.00583,0.00080,0.00000,0.002417743
0.60,1.79,1.47,0.25,0.00,0.00,0.00311,0.00467,0.00007,0.00000,0.001961627
0.49,1.73,1.33,0.25,0.00,0.00,0.00323,0.00483,0.00008,0.00000,0.002035500
0.58,0.52,1.63,0.25,0.00,0.00,0.00299,0.00438,0.00005,0.00000,0.001854518
0.28,1.24,1.90,0.25,0.00,0.00,0.00703,0.00345,0.00029,0.00000,0.002694082
1.43,1.05,2.90,0.25,0.00,0.00,0.01514,0.01119,0.00192,0.00000,0.007062785
1.12,1.10,1.87,0.25,0.00,0.00,0.00883,0.00443,0.00045,0.00000,0.003428988
1.47,2.21,3.17,0.25,0.00,0.00,0.01117,0.02158,0.00223,0.00000,0.008746830
0.58,0.49,3.27,0.25,0.00,0.00,0.01454,0.02657,0.00262,0.00000,0.010930858
0.40,1.67,0.90,0.25,0.00,0.00,0.00334,0.00488,0.00008,0.00000,0.002074568
1.08,2.17,0.83,0.25,0.00,0.00,0.02474,0.00281,0.00006,0.00000,0.006903380
0.57,1.19,0.88,0.25,0.00,0.00,0.01110,0.00439,0.00030,0.00000,0.003948482
1.11,1.19,3.02,0.25,0.00,0.00,0.00554,0.01784,0.00210,0.00000,0.006369270
0.49,0.48,2.42,0.25,0.00,0.00,0.00112,0.00251,0.00052,0.00000,0.001036593
0.28,1.36,1.55,0.25,0.00,0.00,0.00553,0.00485,0.00009,0.00000,0.002618038
0.01,2.09,1.60,0.25,0.00,0.00,0.00352,0.00451,0.00004,0.00000,0.002017990
0.21,1.36,3.13,0.25,0.00,0.00,0.00946,0.02002,0.00215,0.00000,0.007908235
1.04,1.98,2.54,0.25,0.00,0.00,0.02564,0.01146,0.00096,0.00000,0.009515467
0.60,1.46,2.00,0.25,0.00,0.00,0.00309,0.00271,0.00019,0.00000,0.001497690
0.20,1.00,1.36,0.25,0.00,0.00,0.02340,0.00725,0.00092,0.00000,0.007894367
0.34,0.37,1.50,0.25,0.00,0.00,0.00315,0.00464,0.00006,0.00000,0.001962950
1.02,2.20,1.47,0.25,0.00,0.00,0.03494,0.00314,0.00006,0.00000,0.009535533
0.61,1.17,2.36,0.25,0.00,0.00,0.00957,0.00272,0.00082,0.00000,0.003279753
0.08,1.20,3.29,0.25,0.00,0.00,0.00983,0.02586,0.00280,0.00000,0.009624215
1.00,1.67,1.15,0.25,0.00,0.00,0.03836,0.00391,0.00013,0.00000,0.010601512
0.31,0.57,2.08,0.25,0.00,0.00,0.00159,0.00197,0.00017,0.00000,0.000931853
0.33,2.22,1.91,0.25,0.00,0.00,0.00330,0.00332,0.00012,0.00000,0.001683873
0.35,1.46,1.81,0.25,0.00,0.00,0.00378,0.00388,0.00010,0.00000,0.001941842
1.47,1.87,1.98,0.25,0.00,0.00,0.00199,0.00270,0.00010,0.00000,0.001198867
0.48,1.99,1.98,0.25,0.00,0.00,0.00220,0.00274,0.00011,0.00000,0.001263490
0.31,0.98,1.92,0.25,0.00,0.00,0.02395,0.00722,0.00104,0.00000,0.008052175
0.15,1.33,1.17,0.25,0.00,0.00,0.00643,0.00534,0.00008,0.00000,0.002965365
0.42,0.53,2.12,0.25,0.00,0.00,0.00146,0.00174,0.00019,0.00000,0.000848783
1.03,1.69,2.90,0.25,0.00,0.00,0.02258,0.01843,0.00170,0.00000,0.010675252
0.53,2.07,1.99,0.25,0.00,0.00,0.00242,0.00277,0.00013,0.00000,0.001328560
0.35,2.46,1.74,0.25,0.00,0.00,0.00481,0.00438,0.00010,0.00000,0.002321878
0.33,0.94,2.43,0.25,0.00,0.00,0.02925,0.01241,0.00160,0.00000,0.010815887
0.36,1.86,2.71,0.25,0.00,0.00,0.00424,0.00800,0.00099,0.00000,0.003307323
0.65,1.73,2.57,0.25,0.00,0.00,0.00265,0.00519,0.00075,0.00000,0.002147463
0.42,2.50,2.80,0.25,0.00,0.00,0.00444,0.01065,0.00134,0.00000,0.004107925
1.36,2.48,1.15,0.25,0.00,0.00,0.00553,0.00507,0.00006,0.00000,0.002664825
0.31,2.48,1.58,0.25,0.00,0.00,0.00520,0.00486,0.00008,0.00000,0.002535990
1.12,1.77,2.01,0.25,0.00,0.00,0.01495,0.00302,0.00016,0.00000,0.004532358
0.47,2.05,3.08,0.25,0.00,0.00,0.00991,0.01864,0.00194,0.00000,0.007624285
0.08,1.60,3.42,0.25,0.00,0.00,0.01875,0.03452,0.00333,0.00000,0.014150653
0.40,1.97,2.80,0.25,0.00,0.00,0.00559,0.01059,0.00123,0.00000,0.004352843
0.37,1.40,1.75,0.25,0.00,0.00,0.00457,0.00416,0.00012,0.00000,0.002213005
1.08,1.78,2.51,0.25,0.00,0.00,0.01863,0.00958,0.00083,0.00000,0.007259885
0.57,1.28,3.47,0.25,0.00,0.00,0.01763,0.03625,0.00363,0.00000,0.014376155
0.38,1.88,2.37,0.25,0.00,0.00,0.00063,0.00166,0.00044,0.00000,0.000682265
0.55,0.48,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.21,0.62,2.44,0.25,0.00,0.00,0.00139,0.00298,0.00056,0.00000,0.001230633
0.01,0.03,2.54,0.25,0.00,0.00,0.00230,0.00458,0.00070,0.00000,0.001894765
0.50,0.39,0.10,0.25,0.00,0.00,0.00316,0.00465,0.00009,0.00000,0.001975938
0.60,2.08,1.98,0.25,0.00,0.00,0.00250,0.00278,0.00013,0.00000,0.001354440
1.10,1.20,3.26,0.25,0.00,0.00,0.00920,0.02767,0.00293,0.00000,0.009950140
0.08,1.89,1.53,0.25,0.00,0.00,0.00311,0.00458,0.00006,0.00000,0.001939048
0.40,1.74,2.08,0.25,0.00,0.00,0.00156,0.00196,0.00017,0.00000,0.000922545
0.35,1.92,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363153
1.01,2.19,0.82,0.25,0.00,0.00,0.03724,0.00369,0.00006,0.00000,0.010249285
1.47,0.32,1.68,0.25,0.00,0.00,0.00288,0.00418,0.00004,0.00000,0.001776000
0.48,1.82,2.54,0.25,0.00,0.00,0.00234,0.00459,0.00069,0.00000,0.001904838
0.29,1.65,2.90,0.25,0.00,0.00,0.00669,0.01255,0.00140,0.00000,0.005160153
0.09,1.62,3.13,0.25,0.00,0.00,0.01081,0.02003,0.00206,0.00000,0.008225780
0.65,2.39,0.96,0.25,0.00,0.00,0.00507,0.00520,0.00006,0.00000,0.002579660
0.56,1.06,2.63,0.25,0.00,0.00,0.01626,0.00612,0.00143,0.00000,0.005950865
0.45,1.95,0.39,0.25,0.00,0.00,0.00331,0.00473,0.00009,0.00000,0.002032205
0.24,2.46,2.23,0.25,0.00,0.00,0.00282,0.00117,0.00040,0.00000,0.001095062
0.23,2.04,1.37,0.25,0.00,0.00,0.00358,0.00488,0.00007,0.00000,0.002130738
0.28,2.38,2.11,0.25,0.00,0.00,0.00318,0.00198,0.00029,0.00000,0.001363240
0.08,1.21,3.15,0.25,0.00,0.00,0.00716,0.02098,0.00238,0.00000,0.007630055
0.13,1.72,1.99,0.25,0.00,0.00,0.00200,0.00272,0.00010,0.00000,0.001206903
0.17,2.08,1.63,0.25,0.00,0.00,0.00348,0.00446,0.00004,0.00000,0.001996268
0.23,1.82,3.04,0.25,0.00,0.00,0.00943,0.01728,0.00180,0.00000,0.007127955
0.31,1.75,0.95,0.25,0.00,0.00,0.00320,0.00482,0.00008,0.00000,0.002026095
0.36,0.33,2.12,0.25,0.00,0.00,0.00146,0.00174,0.00019,0.00000,0.000848783
1.43,1.79,1.35,0.25,0.00,0.00,0.00316,0.00474,0.00008,0.00000,0.001997400
0.23,1.88,1.89,0.25,0.00,0.00,0.00236,0.00330,0.00006,0.00000,0.001432160
0.47,2.11,3.08,0.25,0.00,0.00,0.00980,0.01865,0.00195,0.00000,0.007600743
0.19,1.61,2.62,0.25,0.00,0.00,0.00285,0.00583,0.00082,0.00000,0.002374540
0.40,1.97,1.83,0.25,0.00,0.00,0.00270,0.00367,0.00005,0.00000,0.001604943
0.16,1.67,3.13,0.25,0.00,0.00,0.01088,0.02004,0.00205,0.00000,0.008243543
0.10,0.52,1.75,0.25,0.00,0.00,0.00275,0.00396,0.00004,0.00000,0.001687127
1.03,1.14,1.00,0.25,0.00,0.00,0.02357,0.00443,0.00023,0.00000,0.007057130
1.29,1.74,1.85,0.25,0.00,0.00,0.00409,0.00311,0.00003,0.00000,0.001807377
0.50,1.74,2.36,0.25,0.00,0.00,0.00064,0.00164,0.00044,0.00000,0.000680943
0.41,2.06,3.45,0.25,0.00,0.00,0.01868,0.03455,0.00334,0.00000,0.014142595
0.01,2.14,2.21,0.25,0.00,0.00,0.00151,0.00077,0.00032,0.00000,0.000649070
0.56,2.23,3.24,0.25,0.00,0.00,0.01295,0.02483,0.00251,0.00000,0.010073008
0.52,0.39,2.09,0.25,0.00,0.00,0.00159,0.00197,0.00017,0.00000,0.000931853
0.42,1.98,1.40,0.25,0.00,0.00,0.00341,0.00482,0.00007,0.00000,0.002074800
0.27,2.08,2.77,0.25,0.00,0.00,0.00488,0.00970,0.00117,0.00000,0.003936570
1.19,1.21,1.67,0.25,0.00,0.00,0.00700,0.00463,0.00021,0.00000,0.002961858
1.23,1.35,2.58,0.25,0.00,0.00,0.00217,0.00563,0.00088,0.00000,0.002169283
0.35,2.50,2.30,0.25,0.00,0.00,0.00237,0.00100,0.00049,0.00000,0.000964203
0.49,1.64,2.43,0.25,0.00,0.00,0.00105,0.00251,0.00052,0.00000,0.001019748
1.13,2.07,3.44,0.25,0.00,0.00,0.01295,0.03768,0.00350,0.00000,0.013531685
0.16,1.74,1.21,0.25,0.00,0.00,0.00324,0.00486,0.00008,0.00000,0.002046438
0.26,1.84,2.36,0.25,0.00,0.00,0.00066,0.00165,0.00044,0.00000,0.000686525
0.60,2.22,2.62,0.25,0.00,0.00,0.00244,0.00591,0.00086,0.00000,0.002302275
0.28,1.36,2.56,0.25,0.00,0.00,0.00138,0.00480,0.00083,0.00000,0.001752113
0.24,0.58,1.98,0.25,0.00,0.00,0.00203,0.00273,0.00011,0.00000,0.001216475
0.48,2.50,1.88,0.25,0.00,0.00,0.00448,0.00365,0.00017,0.00000,0.002076147
0.29,1.65,1.19,0.25,0.00,0.00,0.00343,0.00494,0.00008,0.00000,0.002111960
0.63,1.14,2.11,0.25,0.00,0.00,0.01365,0.00251,0.00072,0.00000,0.004219858
0.42,1.03,3.19,0.25,0.00,0.00,0.01354,0.02052,0.00281,0.00000,0.009217610
0.21,0.93,2.12,0.25,0.00,0.00,0.03322,0.01851,0.00144,0.00000,0.013291920
0.50,0.41,0.59,0.25,0.00,0.00,0.00323,0.00478,0.00009,0.00000,0.002023843
1.03,1.96,0.57,0.25,0.00,0.00,0.03091,0.00335,0.00009,0.00000,0.008586195
0.49,2.07,2.12,0.25,0.00,0.00,0.00184,0.00178,0.00021,0.00000,0.000958505
0.19,2.16,2.52,0.25,0.00,0.00,0.00154,0.00409,0.00069,0.00000,0.001580545
0.58,1.02,2.22,0.25,0.00,0.00,0.01963,0.00292,0.00105,0.00000,0.005900450
0.52,0.18,2.11,0.25,0.00,0.00,0.00146,0.00174,0.00019,0.00000,0.000848783
0.13,2.41,2.44,0.25,0.00,0.00,0.00134,0.00309,0.00066,0.00000,0.001272807
0.58,1.55,2.14,0.25,0.00,0.00,0.00182,0.00161,0.00024,0.00000,0.000918263
0.39,1.78,2.22,0.25,0.00,0.00,0.00079,0.00068,0.00028,0.00000,0.000439473
0.03,1.75,2.15,0.25,0.00,0.00,0.00127,0.00149,0.00021,0.00000,0.000744353
0.12,1.91,1.77,0.25,0.00,0.00,0.00272,0.00386,0.00004,0.00000,0.001653910
0.29,1.73,2.48,0.25,0.00,0.00,0.00169,0.00348,0.00060,0.00000,0.001442908
0.40,1.92,2.34,0.25,0.00,0.00,0.00053,0.00126,0.00041,0.00000,0.000549240
0.49,1.87,1.73,0.25,0.00,0.00,0.00276,0.00402,0.00004,0.00000,0.001703600
0.13,1.74,1.39,0.25,0.00,0.00,0.00321,0.00480,0.00008,0.00000,0.002021080
0.04,0.37,3.14,0.25,0.00,0.00,0.01176,0.02155,0.00218,0.00000,0.008873777
0.40,2.09,2.21,0.25,0.00,0.00,0.00132,0.00074,0.00031,0.00000,0.000593075
0.30,1.12,2.44,0.25,0.00,0.00,0.01483,0.00453,0.00107,0.00000,0.005107325
0.01,1.84,2.22,0.25,0.00,0.00,0.00080,0.00068,0.00028,0.00000,0.000440185
0.42,1.02,2.21,0.25,0.00,0.00,0.01963,0.00292,0.00105,0.00000,0.005900450
0.52,1.94,2.13,0.25,0.00,0.00,0.00138,0.00150,0.00022,0.00000,0.000774888
0.33,1.88,2.04,0.25,0.00,0.00,0.00181,0.00235,0.00014,0.00000,0.001075568
0.35,2.25,2.46,0.25,0.00,0.00,0.00077,0.00311,0.00062,0.00000,0.001124340
0.27,1.15,2.19,0.25,0.00,0.00,0.01333,0.00279,0.00077,0.00000,0.004222265
0.21,1.55,2.05,0.25,0.00,0.00,0.00221,0.00229,0.00018,0.00000,0.001170835
0.43,1.79,2.66,0.25,0.00,0.00,0.00342,0.00651,0.00086,0.00000,0.002697633
1.30,2.02,2.27,0.25,0.00,0.00,0.00227,0.00105,0.00034,0.00000,0.000916130
0.49,1.81,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
1.31,0.32,0.71,0.25,0.00,0.00,0.00415,0.00419,0.00008,0.00000,0.002104415
0.22,1.36,1.89,0.25,0.00,0.00,0.00465,0.00340,0.00019,0.00000,0.002062015
0.52,2.28,2.84,0.25,0.00,0.00,0.00549,0.01163,0.00137,0.00000,0.004620975
1.47,0.94,1.98,0.25,0.00,0.00,0.03097,0.01572,0.00131,0.00000,0.012000133
0.48,0.50,1.84,0.25,0.00,0.00,0.00252,0.00356,0.00005,0.00000,0.001532420
0.29,1.75,2.54,0.25,0.00,0.00,0.00233,0.00458,0.00070,0.00000,0.001901535
0.11,1.75,2.57,0.25,0.00,0.00,0.00267,0.00519,0.00075,0.00000,0.002150400
0.42,1.82,2.32,0.25,0.00,0.00,0.00055,0.00088,0.00037,0.00000,0.000449213
0.23,0.41,2.48,0.25,0.00,0.00,0.00167,0.00348,0.00060,0.00000,0.001439072
1.35,0.15,1.30,0.25,0.00,0.00,0.00364,0.00456,0.00008,0.00000,0.002069992
0.30,2.09,2.12,0.25,0.00,0.00,0.00193,0.00179,0.00022,0.00000,0.000983950
0.17,2.46,1.06,0.25,0.00,0.00,0.00533,0.00526,0.00006,0.00000,0.002663625
0.39,1.93,2.69,0.25,0.00,0.00,0.00375,0.00724,0.00093,0.00000,0.002981645
0.64,1.27,2.11,0.25,0.00,0.00,0.00539,0.00193,0.00039,0.00000,0.001925450
1.49,1.79,1.47,0.25,0.00,0.00,0.00311,0.00467,0.00007,0.00000,0.001961627
0.13,1.75,2.02,0.25,0.00,0.00,0.00188,0.00254,0.00012,0.00000,0.001135360
0.58,1.57,1.81,0.25,0.00,0.00,0.00301,0.00380,0.00006,0.00000,0.001717927
0.39,1.89,2.30,0.25,0.00,0.00,0.00055,0.00088,0.00037,0.00000,0.000450555
0.09,2.41,2.36,0.25,0.00,0.00,0.00178,0.00175,0.00054,0.00000,0.001020033
0.24,1.60,2.12,0.25,0.00,0.00,0.00171,0.00181,0.00021,0.00000,0.000930323
1.49,2.01,1.35,0.25,0.00,0.00,0.00351,0.00488,0.00007,0.00000,0.002113055
0.52,2.14,2.43,0.25,0.00,0.00,0.00075,0.00257,0.00055,0.00000,0.000968538
0.65,1.99,3.08,0.25,0.00,0.00,0.01004,0.01864,0.00193,0.00000,0.007652873
0.53,1.55,1.88,0.25,0.00,0.00,0.00290,0.00345,0.00009,0.00000,0.001609948
0.18,1.49,3.35,0.25,0.00,0.00,0.01603,0.03029,0.00299,0.00000,0.012328575
0.49,1.40,2.92,0.25,0.00,0.00,0.00627,0.01369,0.00158,0.00000,0.005386420
0.26,0.20,2.81,0.25,0.00,0.00,0.00566,0.01057,0.00122,0.00000,0.004361825
0.54,2.05,2.28,0.25,0.00,0.00,0.00087,0.00056,0.00036,0.00000,0.000447323
0.24,2.09,2.27,0.25,0.00,0.00,0.00095,0.00057,0.00037,0.00000,0.000471210
0.19,0.49,2.41,0.25,0.00,0.00,0.00112,0.00251,0.00052,0.00000,0.001036593
0.42,2.23,2.21,0.25,0.00,0.00,0.00183,0.00081,0.00034,0.00000,0.000745155
0.58,1.27,2.13,0.25,0.00,0.00,0.00526,0.00170,0.00041,0.00000,0.001839787
0.63,0.46,2.58,0.25,0.00,0.00,0.00264,0.00519,0.00075,0.00000,0.002143620
0.10,1.64,1.58,0.25,0.00,0.00,0.00320,0.00454,0.00005,0.00000,0.001945460
0.54,1.98,1.91,0.25,0.00,0.00,0.00247,0.00320,0.00008,0.00000,0.001436405
1.06,1.66,2.27,0.25,0.00,0.00,0.02267,0.00744,0.00051,0.00000,0.007655745
0.49,1.04,2.27,0.25,0.00,0.00,0.01864,0.00289,0.00106,0.00000,0.005646578
0.37,0.93,1.53,0.25,0.00,0.00,0.03428,0.02044,0.00127,0.00000,0.013998453
0.39,1.06,2.57,0.25,0.00,0.00,0.01654,0.00510,0.00133,0.00000,0.005743480
0.52,1.86,2.43,0.25,0.00,0.00,0.00114,0.00252,0.00051,0.00000,0.001044328
0.33,1.81,1.90,0.25,0.00,0.00,0.00231,0.00329,0.00006,0.00000,0.001416270
0.29,1.22,1.81,0.25,0.00,0.00,0.00790,0.00361,0.00030,0.00000,0.002951795
1.11,1.74,1.98,0.25,0.00,0.00,0.01512,0.00285,0.00014,0.00000,0.004526803
0.11,1.79,1.31,0.25,0.00,0.00,0.00319,0.00482,0.00008,0.00000,0.002022308
0.51,2.41,2.11,0.25,0.00,0.00,0.00331,0.00201,0.00030,0.00000,0.001402165
0.23,0.41,2.66,0.25,0.00,0.00,0.00338,0.00650,0.00087,0.00000,0.002687610
0.44,2.11,3.00,0.25,0.00,0.00,0.00835,0.01602,0.00172,0.00000,0.006523515
0.97,1.78,1.58,0.25,0.00,0.00,0.04151,0.00447,0.00009,0.00000,0.011516338
0.23,2.04,2.27,0.25,0.00,0.00,0.00079,0.00055,0.00036,0.00000,0.000425380
0.40,1.89,1.89,0.25,0.00,0.00,0.00236,0.00330,0.00006,0.00000,0.001432160
1.02,2.36,2.02,0.25,0.00,0.00,0.03374,0.00636,0.00037,0.00000,0.010116550
0.25,1.55,2.47,0.25,0.00,0.00,0.00109,0.00300,0.00059,0.00000,0.001168685
0.08,1.60,1.91,0.25,0.00,0.00,0.00256,0.00326,0.00008,0.00000,0.001475588
0.28,1.75,2.13,0.25,0.00,0.00,0.00127,0.00149,0.00021,0.00000,0.000744353
0.37,2.20,2.80,0.25,0.00,0.00,0.00515,0.01063,0.00127,0.00000,0.004263200
0.32,2.36,2.33,0.25,0.00,0.00,0.00166,0.00135,0.00049,0.00000,0.000877230
0.47,1.01,3.08,0.25,0.00,0.00,0.01629,0.01502,0.00251,0.00000,0.008454743
0.54,1.55,2.61,0.25,0.00,0.00,0.00270,0.00584,0.00084,0.00000,0.002343905
0.29,1.90,2.48,0.25,0.00,0.00,0.00168,0.00350,0.00060,0.00000,0.001444213
0.52,1.59,2.20,0.25,0.00,0.00,0.00134,0.00106,0.00028,0.00000,0.000669298
0.27,2.04,2.22,0.25,0.00,0.00,0.00116,0.00072,0.00030,0.00000,0.000544768
0.49,1.68,1.73,0.25,0.00,0.00,0.00283,0.00406,0.00004,0.00000,0.001732903
0.59,2.05,3.23,0.25,0.00,0.00,0.01332,0.02482,0.00248,0.00000,0.010158470
0.18,2.05,3.00,0.25,0.00,0.00,0.00845,0.01602,0.00171,0.00000,0.006546235
0.24,2.09,2.07,0.25,0.00,0.00,0.00218,0.00223,0.00018,0.00000,0.001146085
0.60,1.87,2.72,0.25,0.00,0.00,0.00424,0.00800,0.00099,0.00000,0.003307323
0.25,2.03,2.23,0.25,0.00,0.00,0.00116,0.00072,0.00030,0.00000,0.000544768
0.26,2.06,2.21,0.25,0.00,0.00,0.00123,0.00073,0.00031,0.00000,0.000567907
0.98,1.71,2.13,0.25,0.00,0.00,0.03668,0.00838,0.00041,0.00000,0.011368730
0.33,0.20,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.25,0.27,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.18,0.33,1.59,0.25,0.00,0.00,0.00305,0.00448,0.00005,0.00000,0.001896410
0.16,1.67,2.66,0.25,0.00,0.00,0.00334,0.00650,0.00087,0.00000,0.002677098
0.35,0.13,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.42,0.35,2.42,0.25,0.00,0.00,0.00112,0.00251,0.00052,0.00000,0.001036593
0.08,0.08,1.93,0.25,0.00,0.00,0.00221,0.00304,0.00008,0.00000,0.001335035
0.40,0.22,1.81,0.25,0.00,0.00,0.00258,0.00367,0.00005,0.00000,0.001574855
0.37,0.36,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.19,1.96,1.75,0.25,0.00,0.00,0.00286,0.00396,0.00004,0.00000,0.001717255
0.36,0.59,2.12,0.25,0.00,0.00,0.00146,0.00174,0.00019,0.00000,0.000848783
0.39,0.26,1.98,0.25,0.00,0.00,0.00203,0.00273,0.00011,0.00000,0.001216475
0.41,0.28,2.61,0.25,0.00,0.00,0.00300,0.00582,0.00081,0.00000,0.002407605
0.36,0.58,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.51,0.03,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
1.22,1.40,1.65,0.25,0.00,0.00,0.00785,0.00409,0.00003,0.00000,0.002991870
0.60,0.35,2.84,0.25,0.00,0.00,0.00620,0.01153,0.00131,0.00000,0.004758747
0.23,2.46,2.05,0.25,0.00,0.00,0.00368,0.00246,0.00027,0.00000,0.001602113
0.46,1.46,2.95,0.25,0.00,0.00,0.00727,0.01479,0.00165,0.00000,0.005929943
0.54,1.20,2.22,0.25,0.00,0.00,0.00735,0.00109,0.00058,0.00000,0.002256920
0.44,2.20,2.21,0.25,0.00,0.00,0.00172,0.00079,0.00033,0.00000,0.000711728
1.41,0.23,2.99,0.25,0.00,0.00,0.00874,0.01601,0.00169,0.00000,0.006611463
0.55,0.24,1.98,0.25,0.00,0.00,0.00203,0.00273,0.00011,0.00000,0.001216475
0.20,0.08,1.47,0.25,0.00,0.00,0.00318,0.00470,0.00007,0.00000,0.001988490
0.38,0.48,2.34,0.25,0.00,0.00,0.00053,0.00124,0.00040,0.00000,0.000544722
0.22,0.22,2.18,0.25,0.00,0.00,0.00117,0.00126,0.00024,0.00000,0.000666288
0.36,0.05,2.40,0.25,0.00,0.00,0.00087,0.00206,0.00048,0.00000,0.000851563
0.36,1.99,2.26,0.25,0.00,0.00,0.00085,0.00043,0.00032,0.00000,0.000399743
0.27,0.33,2.18,0.25,0.00,0.00,0.00117,0.00126,0.00024,0.00000,0.000666288
1.05,1.01,2.03,0.25,0.00,0.00,0.01283,0.00716,0.00074,0.00000,0.005184743
0.32,2.36,1.47,0.25,0.00,0.00,0.00485,0.00501,0.00005,0.00000,0.002478962
0.47,1.33,2.14,0.25,0.00,0.00,0.00414,0.00152,0.00037,0.00000,0.001508707
0.35,0.28,2.54,0.25,0.00,0.00,0.00230,0.00458,0.00070,0.00000,0.001894765
0.26,0.18,1.86,0.25,0.00,0.00,0.00245,0.00345,0.00006,0.00000,0.001487822
0.18,1.22,2.03,0.25,0.00,0.00,0.00719,0.00237,0.00040,0.00000,0.002490125
0.43,1.34,1.73,0.25,0.00,0.00,0.00540,0.00417,0.00015,0.00000,0.002431177
1.29,0.14,2.28,0.25,0.00,0.00,0.00207,0.00108,0.00033,0.00000,0.000870775
0.35,2.09,2.13,0.25,0.00,0.00,0.00179,0.00155,0.00024,0.00000,0.000895045
0.47,0.40,2.44,0.25,0.00,0.00,0.00139,0.00298,0.00056,0.00000,0.001230633
0.34,1.84,2.04,0.25,0.00,0.00,0.00177,0.00235,0.00013,0.00000,0.001062873
0.09,0.24,1.83,0.25,0.00,0.00,0.00258,0.00367,0.00005,0.00000,0.001574855
0.25,0.06,2.10,0.25,0.00,0.00,0.00146,0.00174,0.00019,0.00000,0.000848783
0.46,0.33,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
