S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.61,1.9,1.91,1.84,0.0,0.0,0.04248,0.001703905603936621,0.04418390560393662
1.48,1.9,1.91,1.84,0.0,0.0,0.041299999999999996,0.0018298019099859595,0.04312980190998596
1.48,1.65,1.91,1.84,0.0,0.0,0.046,0.001856817601110895,0.04785681760111089
1.48,1.65,2.0,1.84,0.0,0.0,0.04571,0.001856817601110895,0.047566817601110895
1.48,1.65,2.0,3.34,0.0,0.0,0.04571,0.001856817601110895,0.047566817601110895
0.18,0.58,0.92,2.54,0.0,0.0,0.042179999999999995,0.0017340715196043415,0.04391407151960434
1.15,0.07,0.33,1.71,0.0,0.0,0.11960000000000001,0.0019051482536448666,0.12150514825364488
0.69,0.7,0.97,0.24,0.0,0.0,0.042179999999999995,0.001809301070201781,0.043989301070201776
0.2,0.7,0.97,0.24,0.0,0.0,0.042179999999999995,0.001809301070201781,0.043989301070201776
0.2,0.45,0.97,0.24,0.0,0.0,0.042179999999999995,0.001809301070201781,0.043989301070201776
0.2,0.45,2.94,0.24,0.0,0.0,0.0387,0.0017340715196043415,0.04043407151960434
0.2,0.45,2.94,0.32,0.0,0.0,0.0387,0.0017340715196043415,0.04043407151960434
0.34,1.9,0.19,2.91,0.0,0.0,0.04288,0.0017615941559557648,0.04464159415595577
0.7,2.32,1.72,0.83,0.0,0.0,0.04247,0.0017193275010198336,0.04418932750101984
0.5,2.32,1.72,0.83,0.0,0.0,0.04247,0.0017193275010198336,0.04418932750101984
0.5,1.37,1.72,0.83,0.0,0.0,0.10868,0.0019051482536448666,0.11058514825364486
0.5,1.37,1.65,0.83,0.0,0.0,0.10882,0.0019051482536448666,0.11072514825364486
0.5,1.37,1.65,3.14,0.0,0.0,0.10882,0.0019051482536448666,0.11072514825364486
1.49,0.53,1.27,1.78,0.0,0.0,0.0412,0.0015963735554792424,0.042796373555479245
0.05,1.91,2.08,0.7,0.0,0.0,0.04208,0.0017340715196043415,0.04381407151960434
1.17,1.72,2.59,3.62,0.0,0.0,0.1256,0.0019051482536448666,0.12750514825364487
0.41,0.46,2.92,0.67,0.0,0.0,0.03884,0.0017340715196043415,0.04057407151960434
