S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
1.4,1.37,2.48,2.16,0.0,0.0,0.03764,0.0018866951493840523,0.039526695149384054
0.62,1.64,2.36,1.03,0.0,0.0,0.02589,0.0019051482536448666,0.027795148253644868
0.64,1.53,1.89,0.52,0.0,0.0,0.030419999999999996,0.0019051482536448666,0.03232514825364486
1.31,1.53,1.89,0.52,0.0,0.0,0.02913,0.0019051482536448666,0.031035148253644868
1.31,1.51,1.89,0.52,0.0,0.0,0.029700000000000004,0.0019051482536448666,0.03160514825364487
1.31,1.51,2.75,0.52,0.0,0.0,0.02623,0.0019051482536448666,0.028135148253644868
1.31,1.51,2.75,3.78,0.0,0.0,0.02623,0.0019051482536448666,0.028135148253644868
0.38,0.03,0.69,0.53,0.0,0.0,0.02793,0.0019051482536448666,0.029835148253644868
1.24,1.46,2.02,3.53,0.0,0.0,0.04938,0.0019051482536448666,0.051285148253644865
0.39,1.8,0.72,1.81,0.0,0.0,0.02679,0.0019051482536448666,0.02869514825364487
1.06,1.8,0.72,1.81,0.0,0.0,0.14750000000000002,0.0019051482536448666,0.1494051482536449
0.39,1.35,0.72,1.81,0.0,0.0,0.046200000000000005,0.0018798266996519848,0.04807982669965199
0.39,1.8,1.81,1.81,0.0,0.0,0.02603,0.0019051482536448666,0.02793514825364487
0.39,1.8,1.81,1.9,0.0,0.0,0.02603,0.0019051482536448666,0.02793514825364487
0.41,1.48,2.49,0.72,0.0,0.0,0.0295,0.0018866951493840523,0.03138669514938405
1.29,0.49,0.18,1.45,0.0,0.0,0.026690000000000002,0.0018866951493840523,0.028576695149384053
0.59,1.32,0.65,1.59,0.0,0.0,0.05346000000000001,0.001848283639957513,0.05530828363995752
1.23,2.49,1.18,0.1,0.0,0.0,0.053450000000000004,0.0016351489523872874,0.055085148952387294
1.25,0.49,0.18,1.45,0.0,0.0,0.03416,0.0018798266996519848,0.036039826699651986
1.25,1.32,0.18,1.45,0.0,0.0,0.04379,0.0018866951493840523,0.04567669514938406
1.25,1.32,2.77,1.45,0.0,0.0,0.038459999999999994,0.0018649066177207417,0.040324906617720736
1.25,1.32,2.77,0.31,0.0,0.0,0.038459999999999994,0.0018798266996519848,0.04033982669965198
0.18,1.28,1.72,1.06,0.0,0.0,0.05928,0.0018198140120760963,0.06109981401207609
1.49,1.76,0.81,0.74,0.0,0.0,0.02717,0.001856817601110895,0.029026817601110894
0.22,0.06,2.15,2.66,0.0,0.0,0.026069999999999996,0.0019051482536448666,0.027975148253644864
0.55,1.42,0.77,1.69,0.0,0.0,0.03744,0.0018725700114960693,0.03931257001149607
0.01,1.42,0.77,1.69,0.0,0.0,0.03744,0.0018725700114960693,0.03931257001149607
0.01,1.9,0.77,1.69,0.0,0.0,0.02664,0.0019051482536448666,0.02854514825364487
0.01,1.9,2.9,1.69,0.0,0.0,0.02191,0.0019051482536448666,0.023815148253644867
0.01,1.9,2.9,0.66,0.0,0.0,0.02191,0.0019051482536448666,0.023815148253644867
1.37,2.28,2.92,0.41,0.0,0.0,0.025900000000000003,0.0019051482536448666,0.02780514825364487
1.31,1.42,1.56,2.05,0.0,0.0,0.03461,0.0018725700114960693,0.036482570011496074
0.34,1.77,0.93,2.02,0.0,0.0,0.02693,0.0019051482536448666,0.028835148253644867
0.3,1.77,0.93,2.02,0.0,0.0,0.02693,0.0019051482536448666,0.028835148253644867
0.3,1.77,2.55,2.02,0.0,0.0,0.02375,0.0019051482536448666,0.025655148253644868
0.3,1.77,2.55,1.48,0.0,0.0,0.02375,0.0019051482536448666,0.025655148253644868
0.48,1.71,2.18,0.25,0.0,0.0,0.0257,0.0019051482536448666,0.02760514825364487
1.11,0.37,1.39,0.57,0.0,0.0,0.14611000000000002,0.0018993387348050464,0.14800933873480507
0.34,2.45,1.86,0.06,0.0,0.0,0.03476,0.0019051482536448666,0.036665148253644864
0.05,1.71,2.18,0.25,0.0,0.0,0.0257,0.0019051482536448666,0.02760514825364487
0.05,0.27,2.18,0.25,0.0,0.0,0.02597,0.0019051482536448666,0.027875148253644868
0.05,0.27,1.47,0.25,0.0,0.0,0.027819999999999998,0.0019051482536448666,0.029725148253644865
0.05,0.27,1.47,1.03,0.0,0.0,0.027819999999999998,0.0019051482536448666,0.029725148253644865
1.31,1.32,0.68,3.7,0.0,0.0,0.04405,0.0018725700114960693,0.04592257001149607
0.05,1.33,1.47,1.03,0.0,0.0,0.049069999999999996,0.0018198140120760963,0.05088981401207609
0.05,0.27,1.68,1.03,0.0,0.0,0.027500000000000004,0.0019051482536448666,0.02940514825364487
0.05,0.27,1.68,2.8,0.0,0.0,0.027500000000000004,0.0019051482536448666,0.02940514825364487
1.31,2.32,0.87,3.63,0.0,0.0,0.031670000000000004,0.0019051482536448666,0.03357514825364487
0.28,2.5,2.22,1.43,0.0,0.0,0.0339,0.0019051482536448666,0.035805148253644864
0.33,0.33,1.35,0.01,0.0,0.0,0.02787,0.0019051482536448666,0.029775148253644867
0.36,2.12,1.58,3.17,0.0,0.0,0.02866,0.0019051482536448666,0.03056514825364487
0.3,2.12,1.58,3.17,0.0,0.0,0.02866,0.0019051482536448666,0.03056514825364487
0.3,0.62,1.58,3.17,0.0,0.0,0.02769,0.0019051482536448666,0.029595148253644867
0.3,0.62,1.49,3.17,0.0,0.0,0.02783,0.0019051482536448666,0.02973514825364487
0.3,0.62,1.49,1.39,0.0,0.0,0.02783,0.0019051482536448666,0.02973514825364487
1.25,0.31,2.08,1.89,0.0,0.0,0.03244,0.0018866951493840523,0.03432669514938405
0.38,1.81,2.9,1.23,0.0,0.0,0.02197,0.0019051482536448666,0.023875148253644868
0.42,1.81,2.9,1.23,0.0,0.0,0.02197,0.0019051482536448666,0.023875148253644868
0.42,2.43,2.9,1.23,0.0,0.0,0.02965,0.0019051482536448666,0.03155514825364487
0.42,2.43,0.3,1.23,0.0,0.0,0.035129999999999995,0.0019051482536448666,0.03703514825364486
0.42,2.43,0.3,2.77,0.0,0.0,0.035129999999999995,0.0019051482536448666,0.03703514825364486
0.59,0.47,1.54,0.78,0.0,0.0,0.02776,0.0018931933404003516,0.02965319334040035
1.49,2.14,0.66,3.79,0.0,0.0,0.029400000000000003,0.0019051482536448666,0.03130514825364487
1.11,1.65,1.15,1.21,0.0,0.0,0.14817,0.0018931933404003516,0.15006319334040036
1.47,2.14,0.66,3.79,0.0,0.0,0.029359999999999997,0.0019051482536448666,0.03126514825364486
1.47,1.94,0.66,3.79,0.0,0.0,0.02681,0.0019051482536448666,0.02871514825364487
1.47,1.94,0.83,3.79,0.0,0.0,0.02681,0.0018931933404003516,0.028703193340400352
1.47,1.94,0.83,3.73,0.0,0.0,0.02681,0.0018931933404003516,0.028703193340400352
0.35,2.46,2.46,2.24,0.0,0.0,0.032229999999999995,0.0019051482536448666,0.03413514825364486
0.48,0.31,1.25,3.39,0.0,0.0,0.02788,0.0019051482536448666,0.029785148253644866
1.38,2.27,2.33,2.0,0.0,0.0,0.02871,0.0019051482536448666,0.030615148253644867
0.59,1.04,1.49,2.6,0.0,0.0,0.0819,0.0019051482536448666,0.08380514825364486
0.29,2.27,2.33,2.0,0.0,0.0,0.02932,0.0019051482536448666,0.031225148253644867
0.29,1.89,2.33,2.0,0.0,0.0,0.024149999999999998,0.0019051482536448666,0.026055148253644866
0.29,1.89,1.02,2.0,0.0,0.0,0.02659,0.0019051482536448666,0.028495148253644867
0.29,1.89,2.33,0.45,0.0,0.0,0.024149999999999998,0.0019051482536448666,0.026055148253644866
1.17,0.04,2.81,1.72,0.0,0.0,0.09406999999999999,0.0018993387348050464,0.09596933873480504
0.34,2.46,2.71,2.35,0.0,0.0,0.03114,0.0019051482536448666,0.033045148253644865
0.97,0.31,2.3,1.24,0.0,0.0,0.13914,0.0019051482536448666,0.1410451482536449
1.34,2.46,2.71,2.35,0.0,0.0,0.030170000000000002,0.0019051482536448666,0.03207514825364487
1.34,1.15,2.71,2.35,0.0,0.0,0.08288999999999999,0.0019051482536448666,0.08479514825364486
1.34,2.46,2.27,2.35,0.0,0.0,0.03218,0.0019051482536448666,0.034085148253644865
1.34,2.46,2.27,1.18,0.0,0.0,0.03218,0.0019051482536448666,0.034085148253644865
1.12,2.23,0.33,1.41,0.0,0.0,0.15247,0.0018993387348050464,0.15436933873480504
1.17,1.3,0.35,1.66,0.0,0.0,0.08345,0.0019051482536448666,0.08535514825364486
0.1,1.42,1.62,3.59,0.0,0.0,0.036919999999999994,0.0018725700114960693,0.038792570011496066
0.1,1.83,1.62,3.59,0.0,0.0,0.026390000000000004,0.0019051482536448666,0.02829514825364487
0.1,1.83,1.38,3.59,0.0,0.0,0.02659,0.0019051482536448666,0.028495148253644867
0.1,1.83,1.38,2.78,0.0,0.0,0.02659,0.0019051482536448666,0.028495148253644867
1.23,0.58,1.55,2.0,0.0,0.0,0.0447,0.0018725700114960693,0.04657257001149607
1.01,1.2,0.56,1.09,0.0,0.0,0.10996,0.0019051482536448666,0.11186514825364487
0.64,1.79,2.81,3.64,0.0,0.0,0.022439999999999998,0.0019051482536448666,0.024345148253644866
1.34,1.79,2.81,3.64,0.0,0.0,0.0213,0.0019051482536448666,0.023205148253644867
1.34,0.52,2.81,3.64,0.0,0.0,0.022350000000000002,0.0019051482536448666,0.02425514825364487
1.34,0.52,2.33,3.64,0.0,0.0,0.02427,0.0019051482536448666,0.026175148253644868
1.34,0.52,2.33,3.2,0.0,0.0,0.02427,0.0019051482536448666,0.026175148253644868
0.45,0.36,1.13,3.77,0.0,0.0,0.027899999999999998,0.0019051482536448666,0.029805148253644866
1.26,2.0,1.3,3.8,0.0,0.0,0.02868,0.0018798266996519848,0.030559826699651984
0.22,0.41,0.05,3.73,0.0,0.0,0.02789,0.0019051482536448666,0.02979514825364487
1.42,0.1,0.58,3.21,0.0,0.0,0.027620000000000002,0.0019051482536448666,0.02952514825364487
1.28,0.1,0.58,3.21,0.0,0.0,0.027319999999999997,0.0018649066177207417,0.02918490661772074
1.28,0.1,2.9,3.21,0.0,0.0,0.02223,0.001839285062355586,0.024069285062355585
1.28,0.1,2.9,3.42,0.0,0.0,0.02223,0.001839285062355586,0.024069285062355585
1.13,1.65,2.8,1.79,0.0,0.0,0.13324,0.0019051482536448666,0.13514514825364488
1.34,2.33,0.7,3.07,0.0,0.0,0.03244999999999999,0.0019051482536448666,0.03435514825364486
0.05,0.55,1.24,0.97,0.0,0.0,0.027899999999999998,0.0019051482536448666,0.029805148253644866
1.24,2.2,1.63,0.27,0.0,0.0,0.04718,0.0018866951493840523,0.049066695149384054
0.32,0.55,1.24,0.97,0.0,0.0,0.027899999999999998,0.0019051482536448666,0.029805148253644866
0.32,0.55,1.27,0.97,0.0,0.0,0.02787,0.0019051482536448666,0.029775148253644867
0.32,0.55,1.27,1.14,0.0,0.0,0.02787,0.0019051482536448666,0.029775148253644867
0.56,1.02,1.58,0.45,0.0,0.0,0.08263999999999999,0.0018931933404003516,0.08453319334040034
1.18,1.39,2.13,0.62,0.0,0.0,0.09703,0.0019051482536448666,0.09893514825364487
0.51,0.55,1.27,1.14,0.0,0.0,0.02787,0.0019051482536448666,0.029775148253644867
0.51,1.99,1.27,1.14,0.0,0.0,0.027120000000000002,0.0019051482536448666,0.02902514825364487
0.51,1.99,1.05,1.14,0.0,0.0,0.02714,0.0019051482536448666,0.02904514825364487
0.51,1.99,1.05,1.85,0.0,0.0,0.02714,0.0019051482536448666,0.02904514825364487
1.06,2.15,2.17,0.51,0.0,0.0,0.15215,0.0019051482536448666,0.15405514825364489
1.21,0.3,1.52,2.12,0.0,0.0,0.07433,0.0018725700114960693,0.07620257001149607
0.39,0.18,1.51,0.31,0.0,0.0,0.0278,0.0019051482536448666,0.029705148253644866
1.39,0.18,1.51,0.31,0.0,0.0,0.027129999999999998,0.0019051482536448666,0.029035148253644866
1.39,2.19,1.51,0.31,0.0,0.0,0.02964,0.0019051482536448666,0.031545148253644864
1.39,2.19,1.04,0.31,0.0,0.0,0.029739999999999996,0.0019051482536448666,0.03164514825364486
1.39,2.19,1.04,0.2,0.0,0.0,0.029739999999999996,0.0019051482536448666,0.03164514825364486
0.65,1.84,0.91,0.18,0.0,0.0,0.026609999999999998,0.0019051482536448666,0.028515148253644866
0.6,1.99,0.33,2.02,0.0,0.0,0.02717,0.0018993387348050464,0.029069338734805047
0.6,1.31,0.33,2.02,0.0,0.0,0.05344,0.001839285062355586,0.05527928506235559
0.6,1.99,0.93,2.02,0.0,0.0,0.02718,0.0019051482536448666,0.029085148253644867
0.6,1.99,0.93,0.87,0.0,0.0,0.02718,0.0019051482536448666,0.029085148253644867
0.97,1.05,2.44,1.6,0.0,0.0,0.11654999999999999,0.0019051482536448666,0.11845514825364485
0.24,2.07,0.19,3.86,0.0,0.0,0.028020000000000003,0.0019051482536448666,0.02992514825364487
0.25,0.58,0.94,0.45,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
0.45,0.58,0.94,0.45,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
0.45,1.7,0.94,0.45,0.0,0.0,0.027620000000000002,0.0019051482536448666,0.02952514825364487
0.45,1.7,0.65,0.45,0.0,0.0,0.02765,0.0019051482536448666,0.02955514825364487
0.45,1.7,0.65,0.06,0.0,0.0,0.02765,0.0019051482536448666,0.02955514825364487
1.41,1.47,0.68,0.91,0.0,0.0,0.03352,0.0019051482536448666,0.035425148253644866
1.41,1.47,1.96,0.91,0.0,0.0,0.031869999999999996,0.0019051482536448666,0.03377514825364486
1.41,1.47,1.96,0.63,0.0,0.0,0.031869999999999996,0.0019051482536448666,0.03377514825364486
0.09,2.12,0.85,2.67,0.0,0.0,0.02887,0.0019051482536448666,0.030775148253644868
0.12,0.23,0.78,1.88,0.0,0.0,0.02793,0.0019051482536448666,0.029835148253644868
0.15,0.23,0.78,1.88,0.0,0.0,0.02793,0.0019051482536448666,0.029835148253644868
0.15,1.15,0.78,1.88,0.0,0.0,0.09527,0.0019051482536448666,0.09717514825364486
0.15,0.23,2.42,1.88,0.0,0.0,0.02507,0.0019051482536448666,0.026975148253644866
0.15,0.23,2.42,1.66,0.0,0.0,0.02507,0.0019051482536448666,0.026975148253644866
0.16,0.45,1.72,0.35,0.0,0.0,0.0274,0.0019051482536448666,0.02930514825364487
0.98,1.61,0.3,2.09,0.0,0.0,0.15012999999999999,0.0019051482536448666,0.15203514825364486
1.11,1.49,1.48,3.13,0.0,0.0,0.15997,0.0019051482536448666,0.16187514825364488
0.18,2.45,1.97,3.42,0.0,0.0,0.0344,0.0019051482536448666,0.036305148253644864
0.16,0.34,1.72,0.35,0.0,0.0,0.0274,0.0019051482536448666,0.02930514825364487
0.16,0.34,0.45,0.35,0.0,0.0,0.027929999999999996,0.0019051482536448666,0.029835148253644864
0.16,0.34,0.45,2.12,0.0,0.0,0.027929999999999996,0.0019051482536448666,0.029835148253644864
1.35,2.26,0.08,1.35,0.0,0.0,0.03057,0.0019051482536448666,0.032475148253644864
0.55,0.08,2.71,1.64,0.0,0.0,0.02398,0.0019051482536448666,0.02588514825364487
1.28,0.08,2.71,1.64,0.0,0.0,0.02316,0.001839285062355586,0.024999285062355586
1.28,0.49,2.71,1.64,0.0,0.0,0.02316,0.001839285062355586,0.024999285062355586
1.28,0.49,0.63,1.64,0.0,0.0,0.027329999999999997,0.0018649066177207417,0.02919490661772074
1.28,0.49,0.63,2.43,0.0,0.0,0.027329999999999997,0.0018649066177207417,0.02919490661772074
1.09,0.93,0.92,3.01,0.0,0.0,0.08079,0.0019051482536448666,0.08269514825364487
1.08,0.03,0.26,3.91,0.0,0.0,0.15203,0.0019051482536448666,0.15393514825364488
0.39,0.04,1.76,2.48,0.0,0.0,0.02735,0.0019051482536448666,0.029255148253644867
0.45,0.4,1.54,3.67,0.0,0.0,0.02776,0.0019051482536448666,0.029665148253644868
0.09,0.4,1.54,3.67,0.0,0.0,0.02776,0.0019051482536448666,0.029665148253644868
0.09,1.08,1.54,3.67,0.0,0.0,0.08162,0.0019051482536448666,0.08352514825364486
0.09,0.4,0.57,3.67,0.0,0.0,0.027950000000000003,0.0019051482536448666,0.02985514825364487
0.09,0.4,0.57,3.88,0.0,0.0,0.027950000000000003,0.0019051482536448666,0.02985514825364487
0.04,1.02,1.0,2.43,0.0,0.0,0.08379999999999999,0.0018866951493840523,0.08568669514938404
1.02,2.08,1.55,2.36,0.0,0.0,0.15023,0.0019051482536448666,0.15213514825364488
1.5,0.4,0.57,3.88,0.0,0.0,0.027960000000000002,0.0019051482536448666,0.02986514825364487
1.5,0.4,2.7,3.88,0.0,0.0,0.02398,0.0019051482536448666,0.02588514825364487
1.5,0.4,2.7,2.56,0.0,0.0,0.02398,0.0019051482536448666,0.02588514825364487
1.0,2.19,1.69,0.65,0.0,0.0,0.15247,0.0019051482536448666,0.15437514825364487
0.05,0.1,2.02,0.59,0.0,0.0,0.02652,0.0019051482536448666,0.028425148253644866
0.34,1.13,0.65,3.06,0.0,0.0,0.09102,0.0019051482536448666,0.09292514825364487
1.22,0.1,2.02,0.59,0.0,0.0,0.05821,0.0019051482536448666,0.06011514825364486
0.05,1.87,2.02,0.59,0.0,0.0,0.02524,0.0019051482536448666,0.027145148253644866
0.05,1.87,0.27,0.59,0.0,0.0,0.02658,0.0019051482536448666,0.028485148253644867
0.05,1.87,0.27,1.05,0.0,0.0,0.02658,0.0019051482536448666,0.028485148253644867
1.39,0.01,2.12,3.28,0.0,0.0,0.025500000000000002,0.0019051482536448666,0.02740514825364487
0.56,0.13,1.26,1.09,0.0,0.0,0.02787,0.0019051482536448666,0.029775148253644867
0.31,0.13,1.26,1.09,0.0,0.0,0.02787,0.0019051482536448666,0.029775148253644867
0.31,0.13,2.61,1.09,0.0,0.0,0.024399999999999998,0.0019051482536448666,0.026305148253644866
0.31,0.13,2.61,3.79,0.0,0.0,0.024399999999999998,0.0019051482536448666,0.026305148253644866
1.5,2.26,2.03,1.52,0.0,0.0,0.02998,0.0019051482536448666,0.031885148253644864
1.17,0.27,1.05,2.26,0.0,0.0,0.10081,0.0018993387348050464,0.10270933873480505
0.19,1.98,0.0,3.96,0.0,0.0,0.7001,0.0019051482536448666,0.7020051482536448
1.03,0.13,2.61,3.79,0.0,0.0,0.14327,0.0019051482536448666,0.1451751482536449
0.31,0.13,2.18,3.79,0.0,0.0,0.02597,0.0019051482536448666,0.027875148253644868
0.31,0.13,2.18,1.61,0.0,0.0,0.02597,0.0019051482536448666,0.027875148253644868
0.5,2.33,1.9,0.16,0.0,0.0,0.03231,0.0019051482536448666,0.03421514825364486
0.58,0.36,0.31,2.32,0.0,0.0,0.02793,0.0019051482536448666,0.029835148253644868
1.0,2.44,1.46,2.96,0.0,0.0,0.16729,0.0019051482536448666,0.16919514825364487
1.41,0.36,0.31,2.32,0.0,0.0,0.027610000000000003,0.0019051482536448666,0.02951514825364487
1.41,2.17,0.31,2.32,0.0,0.0,0.02954,0.0019051482536448666,0.03144514825364487
1.41,2.17,1.84,2.32,0.0,0.0,0.02869,0.0019051482536448666,0.030595148253644868
1.41,2.17,1.84,3.65,0.0,0.0,0.02869,0.0019051482536448666,0.030595148253644868
1.41,1.48,0.09,4.0,0.0,0.0,0.03264,0.0019051482536448666,0.03454514825364487
0.13,1.58,0.97,0.27,0.0,0.0,0.029920000000000002,0.0019051482536448666,0.03182514825364487
0.1,1.04,2.94,1.3,0.0,0.0,0.07811,0.0019051482536448666,0.08001514825364486
0.28,1.96,1.08,3.85,0.0,0.0,0.02693,0.0019051482536448666,0.028835148253644867
0.48,1.96,1.08,3.85,0.0,0.0,0.02693,0.0019051482536448666,0.028835148253644867
0.48,1.37,1.08,3.85,0.0,0.0,0.04346,0.001856817601110895,0.04531681760111089
0.48,1.96,0.3,3.85,0.0,0.0,0.02694,0.0019051482536448666,0.028845148253644867
0.48,1.96,0.3,1.91,0.0,0.0,0.02694,0.0019051482536448666,0.028845148253644867
1.41,2.2,1.81,3.5,0.0,0.0,0.02931,0.0019051482536448666,0.031215148253644867
0.02,1.08,2.69,0.48,0.0,0.0,0.07947,0.0019051482536448666,0.08137514825364486
1.01,0.5,0.17,3.02,0.0,0.0,0.14699,0.0019051482536448666,0.1488951482536449
1.08,2.4,1.73,1.52,0.0,0.0,0.16957,0.0019051482536448666,0.17147514825364488
0.47,2.2,1.81,3.5,0.0,0.0,0.029589999999999998,0.0019051482536448666,0.03149514825364486
0.47,0.49,1.81,3.5,0.0,0.0,0.027139999999999997,0.0019051482536448666,0.029045148253644865
0.47,0.49,0.83,3.5,0.0,0.0,0.027909999999999997,0.0018931933404003516,0.02980319334040035
0.47,0.49,0.83,3.29,0.0,0.0,0.027909999999999997,0.0018931933404003516,0.02980319334040035
0.49,2.02,1.49,3.41,0.0,0.0,0.027299999999999998,0.0019051482536448666,0.029205148253644866
0.98,0.18,2.3,0.05,0.0,0.0,0.14015,0.0019051482536448666,0.14205514825364488
0.65,2.21,1.02,3.05,0.0,0.0,0.03094,0.0019051482536448666,0.03284514825364487
0.13,2.21,1.02,3.05,0.0,0.0,0.03094,0.0019051482536448666,0.03284514825364487
0.13,1.8,1.02,3.05,0.0,0.0,0.026760000000000003,0.0019051482536448666,0.02866514825364487
0.13,1.8,1.48,3.05,0.0,0.0,0.026649999999999997,0.0019051482536448666,0.028555148253644864
0.13,1.8,1.48,0.02,0.0,0.0,0.026649999999999997,0.0019051482536448666,0.028555148253644864
0.62,0.28,1.53,2.26,0.0,0.0,0.0278,0.0019051482536448666,0.029705148253644866
0.15,1.33,2.96,3.72,0.0,0.0,0.04379,0.001839285062355586,0.04562928506235559
0.46,0.28,1.53,2.26,0.0,0.0,0.0278,0.0019051482536448666,0.029705148253644866
0.46,0.57,1.53,2.26,0.0,0.0,0.0278,0.0019051482536448666,0.029705148253644866
0.46,0.57,1.51,2.26,0.0,0.0,0.0278,0.0019051482536448666,0.029705148253644866
0.46,0.57,1.51,2.41,0.0,0.0,0.0278,0.0019051482536448666,0.029705148253644866
1.02,1.19,0.27,2.0,0.0,0.0,0.10436,0.0019051482536448666,0.10626514825364486
0.43,2.46,2.31,1.8,0.0,0.0,0.032959999999999996,0.0019051482536448666,0.03486514825364486
0.46,0.57,1.51,2.41,0.0,0.0,0.0278,0.0019051482536448666,0.029705148253644866
0.46,1.21,1.51,2.41,0.0,0.0,0.089,0.0019051482536448666,0.09090514825364486
0.46,0.57,2.21,2.41,0.0,0.0,0.02579,0.0019051482536448666,0.02769514825364487
0.46,0.57,2.21,2.4,0.0,0.0,0.02579,0.0019051482536448666,0.02769514825364487
1.34,0.28,1.45,3.33,0.0,0.0,0.02677,0.0019051482536448666,0.028675148253644867
0.62,2.48,0.49,0.81,0.0,0.0,0.03637,0.0018931933404003516,0.03826319334040035
0.41,0.28,1.45,3.33,0.0,0.0,0.02783,0.0019051482536448666,0.02973514825364487
0.41,0.56,1.45,3.33,0.0,0.0,0.02783,0.0019051482536448666,0.02973514825364487
0.41,0.56,0.21,3.33,0.0,0.0,0.02791,0.0019051482536448666,0.02981514825364487
0.41,0.56,0.21,3.68,0.0,0.0,0.02791,0.0019051482536448666,0.02981514825364487
0.37,1.51,1.06,1.78,0.0,0.0,0.03233,0.001856817601110895,0.03418681760111089
1.24,1.3,0.82,2.62,0.0,0.0,0.047560000000000005,0.0018993387348050464,0.04945933873480505
0.31,2.33,0.49,3.41,0.0,0.0,0.03338,0.0019051482536448666,0.035285148253644864
1.26,2.33,0.49,3.41,0.0,0.0,0.035149999999999994,0.0018649066177207417,0.037014906617720736
1.26,2.38,0.49,3.41,0.0,0.0,0.03645999999999999,0.0018649066177207417,0.038324906617720735
1.26,2.38,1.3,3.41,0.0,0.0,0.036500000000000005,0.001839285062355586,0.038339285062355594
1.26,2.38,1.3,0.71,0.0,0.0,0.036500000000000005,0.0018649066177207417,0.03836490661772075
1.14,2.35,1.14,3.83,0.0,0.0,0.14171999999999998,0.0019051482536448666,0.14362514825364486
1.48,0.12,0.42,3.83,0.0,0.0,0.02795,0.0019051482536448666,0.029855148253644867
1.23,0.12,0.42,3.83,0.0,0.0,0.04458000000000001,0.0018866951493840523,0.04646669514938406
1.48,2.08,0.42,3.83,0.0,0.0,0.028480000000000002,0.0019051482536448666,0.03038514825364487
1.48,2.08,0.83,3.83,0.0,0.0,0.02849,0.0018931933404003516,0.030383193340400353
1.48,2.08,0.83,2.3,0.0,0.0,0.02849,0.0018931933404003516,0.030383193340400353
1.42,1.82,2.54,3.21,0.0,0.0,0.02321,0.0019051482536448666,0.02511514825364487
1.01,1.39,0.51,1.66,0.0,0.0,0.17418,0.0019051482536448666,0.17608514825364488
1.49,0.97,1.66,1.49,0.0,0.0,0.09124,0.0019051482536448666,0.09314514825364487
1.13,1.43,0.69,0.94,0.0,0.0,0.15275,0.0019051482536448666,0.15465514825364488
1.42,1.82,0.68,3.21,0.0,0.0,0.02638,0.0019051482536448666,0.02828514825364487
1.42,1.82,0.68,2.14,0.0,0.0,0.02638,0.0019051482536448666,0.02828514825364487
0.13,1.21,2.97,1.0,0.0,0.0,0.08772,0.0019051482536448666,0.08962514825364487
0.62,0.34,0.06,1.66,0.0,0.0,0.02789,0.0019051482536448666,0.02979514825364487
1.07,2.1,2.73,2.93,0.0,0.0,0.14701999999999998,0.0019051482536448666,0.14892514825364486
1.23,0.34,0.06,1.66,0.0,0.0,0.04455,0.0019051482536448666,0.046455148253644864
0.62,1.67,0.06,1.66,0.0,0.0,0.02826,0.0019051482536448666,0.030165148253644868
0.62,1.67,1.17,1.66,0.0,0.0,0.028229999999999998,0.0019051482536448666,0.030135148253644866
0.62,1.67,1.17,1.15,0.0,0.0,0.028229999999999998,0.0019051482536448666,0.030135148253644866
0.42,0.56,2.99,2.34,0.0,0.0,0.022420000000000002,0.0019051482536448666,0.02432514825364487
0.55,0.56,2.99,2.34,0.0,0.0,0.022420000000000002,0.0019051482536448666,0.02432514825364487
0.55,0.58,2.99,2.34,0.0,0.0,0.022420000000000002,0.0019051482536448666,0.02432514825364487
0.55,0.58,0.33,2.34,0.0,0.0,0.02793,0.0018993387348050464,0.029829338734805047
0.55,0.58,2.99,0.36,0.0,0.0,0.022420000000000002,0.0019051482536448666,0.02432514825364487
1.27,1.11,0.27,2.09,0.0,0.0,0.06194999999999999,0.0019051482536448666,0.06385514825364486
0.62,0.14,0.57,3.54,0.0,0.0,0.027950000000000003,0.0019051482536448666,0.02985514825364487
1.13,2.19,0.08,1.32,0.0,0.0,0.14423000000000002,0.0019051482536448666,0.1461351482536449
1.13,0.58,2.99,0.36,0.0,0.0,0.12978,0.0019051482536448666,0.13168514825364488
0.55,0.16,2.99,0.36,0.0,0.0,0.022420000000000002,0.0019051482536448666,0.02432514825364487
0.55,0.16,0.74,0.36,0.0,0.0,0.02793,0.0018798266996519848,0.029809826699651983
0.55,0.16,2.99,3.53,0.0,0.0,0.022420000000000002,0.0019051482536448666,0.02432514825364487
0.64,1.49,2.28,1.78,0.0,0.0,0.03022,0.0019051482536448666,0.03212514825364487
0.37,0.38,2.31,0.02,0.0,0.0,0.02545,0.0019051482536448666,0.02735514825364487
1.3,1.94,0.78,1.12,0.0,0.0,0.02547,0.0018198140120760963,0.027289814012076096
0.5,1.18,1.26,1.68,0.0,0.0,0.10209000000000001,0.0019051482536448666,0.10399514825364488
0.62,1.94,0.78,1.12,0.0,0.0,0.02681,0.0019051482536448666,0.02871514825364487
0.62,0.12,0.78,1.12,0.0,0.0,0.02793,0.0019051482536448666,0.029835148253644868
0.62,0.12,1.02,1.12,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
0.62,0.12,1.02,1.03,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
1.46,2.27,2.02,0.79,0.0,0.0,0.030580000000000003,0.0018931933404003516,0.03247319334040036
