S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.98,1.71,0.32,1.0,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.32,0.57,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.46,0.57,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.46,1.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.74,1.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.74,1.21,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.44,1.21,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.44,3.83,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.22,3.83,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.22,3.26,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.33,3.26,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.33,0.29,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.74,0.29,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.74,0.19,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.0,0.19,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.0,3.07,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.31,3.07,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.31,2.4,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.19,2.4,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.19,2.73,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.33,2.73,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.33,3.35,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.59,3.35,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.59,3.93,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
