S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.21,1.45,1.5,1.39,0.0,0.0,708.5998099999999,1.9051482536448665,710.5049582536448
0.78,1.94,2.1,1.64,0.0,0.0,470.01433,1.9051482536448665,471.91947825364485
0.61,0.22,1.5,3.07,0.0,0.0,726.7050899999999,1.9051482536448665,728.6102382536448
1.31,1.18,0.98,0.21,0.0,0.0,476.0145,1.9051482536448665,477.9196482536449
0.61,0.26,0.98,0.21,0.0,0.0,473.99174,1.9051482536448665,475.8968882536449
0.61,1.18,0.83,0.21,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.83,3.76,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.03,0.27,0.29,3.97,0.0,0.0,445.36777,1.9051482536448665,447.2729182536449
0.15,2.36,1.87,0.63,0.0,0.0,713.1772,1.9051482536448665,715.0823482536448
0.2,0.47,2.59,3.72,0.0,0.0,463.22912,1.7340715196043415,464.9631915196044
1.11,2.23,2.08,2.57,0.0,0.0,556.55787,1.856817601110895,558.4146876011109
1.47,1.18,0.83,3.76,0.0,0.0,708.45046,1.9051482536448665,710.3556082536448
0.61,1.13,0.83,3.76,0.0,0.0,682.70776,1.9051482536448665,684.6129082536448
0.61,1.18,2.69,3.76,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,2.69,2.82,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.07,1.31,2.33,0.65,0.0,0.0,1249.2947100000001,1.8392850623555859,1251.1339950623558
0.95,0.1,0.76,1.94,0.0,0.0,519.24672,1.8798266996519848,521.126546699652
1.42,1.18,2.69,2.82,0.0,0.0,783.135,1.9051482536448665,785.0401482536448
0.61,1.06,2.69,2.82,0.0,0.0,471.12588000000005,1.9051482536448665,473.03102825364493
0.61,1.18,0.83,2.82,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.83,1.03,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.42,2.37,0.13,1.02,0.0,0.0,768.2894799999999,0.4241376087142107,768.7136176087141
0.71,0.42,0.87,3.17,0.0,0.0,450.38003000000003,1.6877902051090852,452.0678202051091
1.12,0.67,1.52,2.57,0.0,0.0,747.35481,1.5325872861719194,748.887397286172
0.53,1.18,0.83,1.03,0.0,0.0,663.79994,1.8993387348050463,665.699278734805
0.61,2.15,0.83,1.03,0.0,0.0,977.76262,1.8649066177207416,979.6275266177207
0.61,1.18,0.35,1.03,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.35,2.03,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.29,0.62,2.5,1.58,0.0,0.0,481.19079,1.7193275010198334,482.91011750101984
0.86,1.07,0.92,3.25,0.0,0.0,752.6439700000001,1.9051482536448665,754.5491182536449
0.78,0.98,2.01,3.7,0.0,0.0,811.8562400000001,1.8649066177207416,813.7211466177208
0.62,1.18,0.35,2.03,0.0,0.0,733.9178099999999,1.9051482536448665,735.8229582536447
0.61,1.86,0.35,2.03,0.0,0.0,700.41671,1.9051482536448665,702.3218582536448
0.61,1.18,1.49,2.03,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.49,1.89,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.15,1.48,1.75,1.29,0.0,0.0,1064.01707,1.9051482536448665,1065.922218253645
0.89,1.01,2.16,2.17,0.0,0.0,678.67565,1.9051482536448665,680.5807982536448
1.18,1.69,1.39,0.35,0.0,0.0,485.19501,1.9051482536448665,487.1001582536449
0.91,1.87,2.8,1.02,0.0,0.0,504.56731,1.9051482536448665,506.4724582536449
0.61,0.95,1.49,1.89,0.0,0.0,486.25469,1.8725700114960693,488.12726001149605
0.61,1.18,1.91,1.89,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.91,1.31,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.09,0.9,0.06,0.62,0.0,0.0,464.22495000000004,1.856817601110895,466.0817676011109
0.16,1.7,1.67,1.96,0.0,0.0,650.69181,1.9051482536448665,652.5969582536449
0.79,1.18,1.91,1.31,0.0,0.0,487.4596399999999,1.9051482536448665,489.3647882536448
0.61,1.32,1.91,1.31,0.0,0.0,503.66195000000005,1.7340715196043415,505.3960215196044
0.61,1.18,0.65,1.31,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.65,0.06,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.9,1.47,0.86,1.4,0.0,0.0,820.99557,1.9051482536448665,822.9007182536449
0.43,2.03,0.38,3.16,0.0,0.0,462.27742,1.9051482536448665,464.1825682536449
0.55,0.28,2.17,0.26,0.0,0.0,725.77633,1.9051482536448665,727.6814782536449
0.68,1.18,0.65,0.06,0.0,0.0,438.67195,1.9051482536448665,440.57709825364486
0.61,1.18,1.77,0.06,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.77,1.39,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.25,1.05,1.85,2.02,0.0,0.0,718.73794,1.9051482536448665,720.6430882536448
0.51,2.04,0.46,2.37,0.0,0.0,497.54929,1.9051482536448665,499.45443825364487
1.22,0.06,1.04,2.95,0.0,0.0,683.3159799999999,1.9051482536448665,685.2211282536447
0.98,1.18,1.77,1.39,0.0,0.0,549.2983899999999,1.9051482536448665,551.2035382536448
0.61,2.04,1.77,1.39,0.0,0.0,498.17505,1.9051482536448665,500.0801982536449
0.61,1.18,1.52,1.39,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.52,3.94,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.85,1.91,2.74,2.73,0.0,0.0,536.80826,1.9051482536448665,538.7134082536448
0.66,2.38,1.95,2.0,0.0,0.0,447.45092000000005,1.9051482536448665,449.35606825364493
1.06,2.22,1.84,0.34,0.0,0.0,469.87111000000004,1.8993387348050463,471.7704487348051
1.41,1.09,0.96,1.23,0.0,0.0,873.7837400000001,1.703905603936621,875.4876456039367
0.97,1.18,1.52,3.94,0.0,0.0,471.1305699999999,1.9051482536448665,473.0357182536448
0.61,1.3,1.52,3.94,0.0,0.0,599.30562,1.7744091874342136,601.0800291874342
0.61,1.18,0.64,3.94,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.64,3.17,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.24,1.75,0.48,2.16,0.0,0.0,472.44725000000005,1.9051482536448665,474.35239825364494
0.52,1.29,2.41,2.72,0.0,0.0,469.25531,1.8392850623555859,471.0945950623556
0.91,0.57,0.31,2.35,0.0,0.0,455.22821,1.8993387348050463,457.12754873480503
