S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
1.50,0.73,1.78,2.50,0.00,0.00,0.00168,0.01269,0.00000,0.00000,0.003592630
1.50,0.73,1.80,2.50,0.00,0.00,0.00168,0.01269,0.00000,0.00000,0.003592445
1.50,0.59,1.90,2.50,0.00,0.00,0.00073,0.01214,0.00000,0.00000,0.003217192
1.50,0.50,2.04,2.50,0.00,0.00,0.00086,0.01185,0.00000,0.00000,0.003177822
1.50,0.26,2.28,2.50,0.00,0.00,0.00246,0.01222,0.00000,0.00000,0.003669958
1.50,0.30,2.06,2.50,0.00,0.00,0.00217,0.01199,0.00000,0.00000,0.003539790
1.50,0.19,2.23,2.50,0.00,0.00,0.00304,0.01297,0.00000,0.00000,0.004004737
1.50,0.60,1.89,2.50,0.00,0.00,0.00076,0.01216,0.00000,0.00000,0.003231010
1.50,0.83,1.83,2.50,0.00,0.00,0.00265,0.01321,0.00000,0.00000,0.003966485
1.50,0.43,2.00,2.50,0.00,0.00,0.00130,0.01173,0.00000,0.00000,0.003256785
1.50,0.69,1.88,2.50,0.00,0.00,0.00136,0.01252,0.00000,0.00000,0.003470820
1.50,0.50,1.97,2.50,0.00,0.00,0.00086,0.01186,0.00000,0.00000,0.003179052
1.50,0.46,2.05,2.50,0.00,0.00,0.00113,0.01173,0.00000,0.00000,0.003214470
1.50,0.38,2.15,2.50,0.00,0.00,0.00164,0.01174,0.00000,0.00000,0.003346862
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.56,1.93,2.50,0.00,0.00,0.00065,0.01205,0.00000,0.00000,0.003174400
1.50,0.57,1.98,2.50,0.00,0.00,0.00067,0.01206,0.00000,0.00000,0.003184040
1.50,0.51,1.98,2.50,0.00,0.00,0.00082,0.01188,0.00000,0.00000,0.003173395
1.50,0.57,1.87,2.50,0.00,0.00,0.00067,0.01207,0.00000,0.00000,0.003185625
1.50,0.52,2.00,2.50,0.00,0.00,0.00074,0.01191,0.00000,0.00000,0.003162395
1.50,0.48,2.03,2.50,0.00,0.00,0.00098,0.01180,0.00000,0.00000,0.003193635
1.50,0.54,1.95,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.55,1.97,2.50,0.00,0.00,0.00064,0.01200,0.00000,0.00000,0.003159432
1.50,0.57,1.92,2.50,0.00,0.00,0.00067,0.01207,0.00000,0.00000,0.003185070
1.50,0.53,1.98,2.50,0.00,0.00,0.00069,0.01194,0.00000,0.00000,0.003157478
1.50,0.52,1.96,2.50,0.00,0.00,0.00073,0.01192,0.00000,0.00000,0.003163180
1.50,0.54,1.97,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.55,1.94,2.50,0.00,0.00,0.00064,0.01200,0.00000,0.00000,0.003159780
1.50,0.54,1.97,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.55,1.95,2.50,0.00,0.00,0.00064,0.01200,0.00000,0.00000,0.003159432
1.50,0.54,1.97,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.97,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,0.54,1.96,2.50,0.00,0.00,0.00064,0.01198,0.00000,0.00000,0.003153930
1.50,1.10,1.50,2.50,0.00,0.00,0.00564,0.01559,0.00000,0.00000,0.005308187
5.00,1.10,1.50,2.50,0.00,0.00,0.13289,0.17967,0.00004,0.00000,0.078149800
1.50,4.60,1.50,2.50,0.00,0.00,0.40587,0.61577,0.00011,0.00000,0.255436483
1.50,1.10,5.00,2.50,0.00,0.00,0.00772,0.01148,0.00019,0.00000,0.004848225
0.00,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
1.50,-0.00,3.50,2.50,0.00,0.00,0.00369,0.01267,0.00004,0.00000,0.004099825
-0.00,0.71,2.98,2.50,0.00,0.00,0.02555,0.04956,0.00251,0.00000,0.019404460
-0.00,0.87,3.50,2.50,0.00,0.00,0.06061,0.11898,0.00220,0.00000,0.045448547
0.00,0.00,3.06,2.50,0.00,0.00,0.00179,0.00362,0.00002,0.00000,0.001359040
-0.00,0.00,3.28,2.50,0.00,0.00,0.00184,0.00352,0.00003,0.00000,0.001347312
-0.00,0.22,3.28,2.50,0.00,0.00,0.05688,0.11149,0.00105,0.00000,0.042354403
0.11,0.00,3.28,2.50,0.00,0.00,0.00188,0.00344,0.00003,0.00000,0.001338405
0.21,0.00,3.48,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.31,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.21,0.11,3.48,2.50,0.00,0.00,0.00374,0.00902,0.00004,0.00000,0.003202178
0.16,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.22,-0.00,3.42,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.22,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.21,0.03,3.48,2.50,0.00,0.00,0.00429,0.01039,0.00004,0.00000,0.003681288
0.22,-0.00,3.47,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.20,-0.00,3.48,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.20,-0.00,3.48,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.21,-0.00,3.48,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.21,0.01,3.48,2.50,0.00,0.00,0.00434,0.01053,0.00004,0.00000,0.003727652
0.21,-0.00,3.47,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.21,-0.00,3.48,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.21,0.00,3.47,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.21,0.00,3.48,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.21,-0.00,3.48,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.21,0.00,3.48,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.21,0.00,3.48,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.03,0.59,3.50,2.50,0.00,0.00,0.00118,0.00263,0.00004,0.00000,0.000961835
