rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.44263,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00015,0.00000,0.00028366
1.01372,0.00000,1.00000,1.00000,1.00000,0.00000,0.00110,0.00203,0.00000,0.00312922
2.32982,0.00000,1.00000,1.00000,1.00000,0.00000,0.03708,0.04797,0.00000,0.08505404
1.80746,0.00000,1.00000,1.00000,1.00000,0.00000,0.01510,0.02177,0.00000,0.03687162
2.06852,0.00000,1.00000,1.00000,1.00000,0.00000,0.02522,0.03419,0.00000,0.05941006
2.08851,0.00000,1.00000,1.00000,1.00000,0.00000,0.02638,0.03552,0.00000,0.06190324
1.68174,0.00000,1.00000,1.00000,1.00000,0.00000,0.01121,0.01679,0.00000,0.02799898
1.91196,0.00000,1.00000,1.00000,1.00000,0.00000,0.01828,0.02579,0.00000,0.04407378
0.88786,0.00000,1.00000,1.00000,1.00000,0.00000,0.00051,0.00110,0.00000,0.00161118
1.58089,0.00000,1.00000,1.00000,1.00000,0.00000,0.00863,0.01330,0.00000,0.02193092
1.48324,0.00000,1.00000,1.00000,1.00000,0.00000,0.00661,0.01038,0.00000,0.01698880
2.15292,0.00000,1.00000,1.00000,1.00000,0.00000,0.02879,0.03835,0.00000,0.06713702
0.40631,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00014,0.00000,0.00027012
1.70485,0.00000,1.00000,1.00000,1.00000,0.00000,0.01179,0.01754,0.00000,0.02932796
1.79350,0.00000,1.00000,1.00000,1.00000,0.00000,0.01439,0.02086,0.00000,0.03524764
1.28438,0.00000,1.00000,1.00000,1.00000,0.00000,0.00357,0.00584,0.00000,0.00941204
0.93838,0.00000,1.00000,1.00000,1.00000,0.00000,0.00072,0.00145,0.00000,0.00216978
1.99546,0.00000,1.00000,1.00000,1.00000,0.00000,0.02204,0.03050,0.00000,0.05254478
2.25486,0.00000,1.00000,1.00000,1.00000,0.00000,0.03416,0.04472,0.00000,0.07887714
2.02391,0.00000,1.00000,1.00000,1.00000,0.00000,0.02307,0.03168,0.00000,0.05475224
0.57867,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00025,0.00000,0.00031530
0.79177,0.00000,1.00000,1.00000,1.00000,0.00000,0.00025,0.00069,0.00000,0.00093650
1.33320,0.00000,1.00000,1.00000,1.00000,0.00000,0.00428,0.00686,0.00000,0.01113922
1.16584,0.00000,1.00000,1.00000,1.00000,0.00000,0.00221,0.00377,0.00000,0.00597594
0.75715,0.00000,1.00000,1.00000,1.00000,0.00000,0.00019,0.00059,0.00000,0.00078188
0.17458,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024120
0.68034,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.00039,0.00000,0.00039354
2.48559,0.00000,1.00000,1.00000,1.00000,0.00000,0.04526,0.05746,0.00000,0.10271936
1.91051,0.00000,1.00000,1.00000,1.00000,0.00000,0.01828,0.02579,0.00000,0.04407378
1.39309,0.00000,1.00000,1.00000,1.00000,0.00000,0.00505,0.00803,0.00000,0.01308152
0.96420,0.00000,1.00000,1.00000,1.00000,0.00000,0.00085,0.00162,0.00000,0.00247088
0.98219,0.00000,1.00000,1.00000,1.00000,0.00000,0.00090,0.00171,0.00000,0.00261426
1.07413,0.00000,1.00000,1.00000,1.00000,0.00000,0.00143,0.00254,0.00000,0.00397266
1.79121,0.00000,1.00000,1.00000,1.00000,0.00000,0.01439,0.02086,0.00000,0.03524764
2.37249,0.00000,1.00000,1.00000,1.00000,0.00000,0.04020,0.05154,0.00000,0.09173628
0.54697,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00022,0.00000,0.00028854
1.58411,0.00000,1.00000,1.00000,1.00000,0.00000,0.00863,0.01330,0.00000,0.02193092
2.19659,0.00000,1.00000,1.00000,1.00000,0.00000,0.03138,0.04140,0.00000,0.07277750
0.68312,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.00039,0.00000,0.00039354
0.45189,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00016,0.00000,0.00028604
0.93845,0.00000,1.00000,1.00000,1.00000,0.00000,0.00072,0.00145,0.00000,0.00216978
0.24819,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00011,0.00000,0.00025304
0.18220,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024114
1.66881,0.00000,1.00000,1.00000,1.00000,0.00000,0.01121,0.01679,0.00000,0.02799898
0.46840,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00016,0.00000,0.00029396
0.02592,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00012,0.00000,0.00019260
1.33085,0.00000,1.00000,1.00000,1.00000,0.00000,0.00428,0.00686,0.00000,0.01113922
0.75846,0.00000,1.00000,1.00000,1.00000,0.00000,0.00019,0.00059,0.00000,0.00078188
0.68604,0.00000,1.00000,1.00000,1.00000,0.00000,0.00006,0.00041,0.00000,0.00047056
1.87332,0.00000,1.00000,1.00000,1.00000,0.00000,0.01744,0.02473,0.00000,0.04217068
1.71638,0.00000,1.00000,1.00000,1.00000,0.00000,0.01238,0.01832,0.00000,0.03069844
0.32196,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00012,0.00000,0.00026056
0.25085,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00011,0.00000,0.00025324
1.79492,0.00000,1.00000,1.00000,1.00000,0.00000,0.01439,0.02086,0.00000,0.03524764
0.58168,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00025,0.00000,0.00031530
1.71333,0.00000,1.00000,1.00000,1.00000,0.00000,0.01238,0.01832,0.00000,0.03069844
2.43812,0.00000,1.00000,1.00000,1.00000,0.00000,0.04356,0.05539,0.00000,0.09895438
2.28404,0.00000,1.00000,1.00000,1.00000,0.00000,0.03559,0.04630,0.00000,0.08189034
0.77250,0.00000,1.00000,1.00000,1.00000,0.00000,0.00019,0.00062,0.00000,0.00081150
1.95649,0.00000,1.00000,1.00000,1.00000,0.00000,0.02010,0.02805,0.00000,0.04814648
1.49407,0.00000,1.00000,1.00000,1.00000,0.00000,0.00700,0.01091,0.00000,0.01791378
0.53859,0.00000,1.00000,1.00000,1.00000,0.00000,0.00012,0.00021,0.00000,0.00032732
2.24087,0.00000,1.00000,1.00000,1.00000,0.00000,0.03274,0.04302,0.00000,0.07575950
0.00900,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00013,0.00000,0.00019502
0.32469,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00012,0.00000,0.00026120
1.65925,0.00000,1.00000,1.00000,1.00000,0.00000,0.01063,0.01607,0.00000,0.02670372
1.65547,0.00000,1.00000,1.00000,1.00000,0.00000,0.01063,0.01607,0.00000,0.02670372
1.57425,0.00000,1.00000,1.00000,1.00000,0.00000,0.00863,0.01330,0.00000,0.02193092
2.48587,0.00000,1.00000,1.00000,1.00000,0.00000,0.04526,0.05746,0.00000,0.10271936
0.24637,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00011,0.00000,0.00025284
