S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
1.47,0.93,1.69,2.32,0.0,0.0,82.46958000000001,1.8482836399575129,84.31786363995752
0.16,0.81,2.35,1.62,0.0,0.0,95.22748000000001,1.8798266996519848,97.107306699652
1.14,1.03,2.48,0.55,0.0,0.0,294.32702,1.9051482536448665,296.2321682536449
0.09,1.96,2.57,2.59,0.0,0.0,358.55419,1.5098299737352565,360.06401997373524
0.72,0.93,1.69,2.32,0.0,0.0,82.51436,1.9051482536448665,84.41950825364486
0.72,1.7,1.69,2.32,0.0,0.0,100.31208000000001,1.8931933404003516,102.20527334040037
0.72,0.93,1.44,2.32,0.0,0.0,82.51436,1.9051482536448665,84.41950825364486
0.72,0.93,1.44,2.38,0.0,0.0,82.51436,1.9051482536448665,84.41950825364486
0.94,0.96,2.05,3.08,0.0,0.0,101.24749,1.9051482536448665,103.15263825364487
1.46,0.07,1.42,1.85,0.0,0.0,98.02142,1.9051482536448665,99.92656825364487
1.02,0.93,1.44,2.38,0.0,0.0,238.47294,1.9051482536448665,240.37808825364485
0.72,1.18,1.44,2.38,0.0,0.0,84.72041999999999,1.8198140120760962,86.54023401207608
0.72,0.93,2.85,2.38,0.0,0.0,82.51436,1.9051482536448665,84.41950825364486
0.72,0.93,2.85,2.78,0.0,0.0,82.51436,1.9051482536448665,84.41950825364486
0.35,0.95,0.73,0.49,0.0,0.0,84.72335000000001,1.9051482536448665,86.62849825364488
0.97,2.1,0.57,3.31,0.0,0.0,100.48648,1.8649066177207416,102.35138661772075
0.73,0.87,0.12,3.45,0.0,0.0,285.06392,1.8649066177207416,286.92882661772074
1.2,1.51,0.37,0.66,0.0,0.0,373.73255,1.9051482536448665,375.6376982536449
1.47,0.93,2.85,2.78,0.0,0.0,82.46958000000001,1.8482836399575129,84.31786363995752
1.47,2.25,2.85,2.78,0.0,0.0,305.22259,1.8298019099859595,307.052391909986
1.47,0.93,2.58,2.78,0.0,0.0,82.46958000000001,1.8482836399575129,84.31786363995752
1.47,0.93,2.58,1.66,0.0,0.0,82.46958000000001,1.8482836399575129,84.31786363995752
1.26,2.26,0.7,1.26,0.0,0.0,164.93903,1.9051482536448665,166.84417825364486
