S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.60,0.20,1.50,0.25,0.00,0.00,1.20312,0.62257,0.00000,0.00000,0.456422608
4.10,0.20,1.50,0.25,0.00,0.00,1.90826,70.00000,0.00002,0.00000,17.977071270
0.60,3.70,1.50,0.25,0.00,0.00,1.12618,0.56369,0.00014,0.00000,0.422504990
0.60,3.70,5.00,0.25,0.00,0.00,1.12414,0.55974,0.00004,0.00000,0.420979425
-0.00,1.50,2.50,0.25,0.00,0.00,5.18174,3.67297,0.00000,0.00000,2.213677765
-0.00,1.27,1.23,0.25,0.00,0.00,1.14000,0.50322,0.00109,0.00000,0.411077455
-0.00,0.39,1.23,0.25,0.00,0.00,1.37101,2.43655,0.00109,0.00000,0.952163570
0.23,1.49,1.53,0.25,0.00,0.00,5.18165,3.67314,0.00001,0.00000,2.213699508
0.02,1.29,1.01,0.25,0.00,0.00,1.30683,0.49229,0.00000,0.00000,0.449781150
0.02,1.05,1.22,0.25,0.00,0.00,1.20027,0.33205,0.00000,0.00000,0.383078125
0.12,1.04,1.25,0.25,0.00,0.00,0.98789,0.31651,0.00000,0.00000,0.326100933
0.22,1.01,1.30,0.25,0.00,0.00,2.41214,3.00359,0.00000,0.00000,1.353930825
0.10,1.03,1.30,0.25,0.00,0.00,0.65473,0.31123,0.00000,0.00000,0.241489945
0.10,1.02,1.41,0.25,0.00,0.00,2.41214,3.00358,0.00000,0.00000,1.353930647
0.09,0.98,1.30,0.25,0.00,0.00,6.43954,3.07243,0.00000,0.00000,2.377991680
0.04,1.12,1.29,0.25,0.00,0.00,5.06211,3.04143,0.00000,0.00000,2.025886070
0.20,1.07,1.30,0.25,0.00,0.00,0.51845,0.31662,0.00000,0.00000,0.208769733
0.18,1.12,1.29,0.25,0.00,0.00,5.06211,3.04143,0.00000,0.00000,2.025886070
0.20,1.07,1.32,0.25,0.00,0.00,0.51845,0.31662,0.00000,0.00000,0.208769710
0.22,1.02,1.33,0.25,0.00,0.00,2.41214,3.00358,0.00000,0.00000,1.353930783
0.19,1.10,1.32,0.25,0.00,0.00,0.49666,70.00000,0.00000,0.00000,17.624166330
0.22,1.08,1.32,0.25,0.00,0.00,1.81166,1.81126,0.00000,0.00000,0.905730593
0.21,1.05,1.33,0.25,0.00,0.00,1.20027,0.33205,0.00000,0.00000,0.383078000
0.21,1.06,1.33,0.25,0.00,0.00,0.51846,0.31662,0.00000,0.00000,0.208769685
0.20,1.06,1.33,0.25,0.00,0.00,0.51846,0.31662,0.00000,0.00000,0.208769685
0.21,1.06,1.33,0.25,0.00,0.00,0.51846,0.31662,0.00000,0.00000,0.208769685
0.21,1.05,1.33,0.25,0.00,0.00,1.20027,0.33205,0.00000,0.00000,0.383078000
0.21,1.06,1.33,0.25,0.00,0.00,0.51846,0.31662,0.00000,0.00000,0.208769685
0.21,1.06,1.33,0.25,0.00,0.00,0.51846,0.31662,0.00000,0.00000,0.208769685
0.21,1.06,1.33,0.25,0.00,0.00,0.51846,0.31662,0.00000,0.00000,0.208769685
0.21,1.06,1.33,0.25,0.00,0.00,0.51846,0.31662,0.00000,0.00000,0.208769685
0.60,0.40,1.50,0.25,0.00,0.00,6.34905,4.70211,0.00000,0.00000,2.762788190
0.63,0.40,1.50,0.25,0.00,0.00,1.32771,0.88270,0.00000,0.00000,0.552602368
0.60,0.42,1.50,0.25,0.00,0.00,6.81231,11.47800,0.00000,0.00000,4.572577877
0.60,0.40,1.58,0.25,0.00,0.00,6.34905,4.70210,0.00000,0.00000,2.762787888
0.62,0.38,1.55,0.25,0.00,0.00,1.09041,0.40888,0.00000,0.00000,0.374821930
0.63,0.36,1.58,0.25,0.00,0.00,2.99122,4.11970,0.00000,0.00000,1.777731457
0.63,0.39,1.58,0.25,0.00,0.00,1.19241,1.97444,0.00000,0.00000,0.791712512
0.66,0.38,1.51,0.25,0.00,0.00,2.28451,3.08733,0.00000,0.00000,1.342958613
0.64,0.38,1.53,0.25,0.00,0.00,0.60511,0.78221,0.00000,0.00000,0.346829680
0.63,0.39,1.47,0.25,0.00,0.00,1.19241,1.97444,0.00000,0.00000,0.791712875
0.63,0.39,1.55,0.25,0.00,0.00,1.19241,1.97444,0.00000,0.00000,0.791712600
0.63,0.38,1.54,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798220
0.64,0.39,1.51,0.25,0.00,0.00,1.45225,1.94708,0.00000,0.00000,0.849832165
0.64,0.39,1.56,0.25,0.00,0.00,1.45225,1.94708,0.00000,0.00000,0.849832015
0.64,0.38,1.57,0.25,0.00,0.00,0.60511,0.78221,0.00000,0.00000,0.346829518
0.64,0.38,1.54,0.25,0.00,0.00,0.60511,0.78221,0.00000,0.00000,0.346829680
0.64,0.38,1.54,0.25,0.00,0.00,0.60511,0.78221,0.00000,0.00000,0.346829680
0.64,0.38,1.55,0.25,0.00,0.00,0.60511,0.78221,0.00000,0.00000,0.346829603
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.62,0.37,1.60,0.25,0.00,0.00,1.19758,0.62305,0.00000,0.00000,0.455155970
0.63,0.37,1.57,0.25,0.00,0.00,1.30207,0.82369,0.00000,0.00000,0.531440613
0.63,0.38,1.56,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798140
0.63,0.38,1.55,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798140
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.64,0.37,1.60,0.25,0.00,0.00,1.29660,0.75951,0.00000,0.00000,0.514026978
0.63,0.38,1.56,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798140
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.57,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.56,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798140
0.63,0.37,1.59,0.25,0.00,0.00,1.30207,0.82369,0.00000,0.00000,0.531440520
0.63,0.38,1.57,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.57,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.57,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.57,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.57,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.57,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.57,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.63,0.38,1.58,0.25,0.00,0.00,0.14279,0.18040,0.00000,0.00000,0.080798055
0.60,0.40,1.50,0.25,0.00,0.00,6.34905,4.70211,0.00000,0.00000,2.762788190
4.10,0.40,1.50,0.25,0.00,0.00,0.52049,0.36916,0.00002,0.00000,0.222415530
4.10,3.90,1.50,0.25,0.00,0.00,0.93014,0.64435,0.00016,0.00000,0.393663685
4.10,0.40,5.00,0.25,0.00,0.00,0.51860,0.36539,0.00015,0.00000,0.221032595
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.81,2.82,0.25,0.00,0.00,2.04442,2.25975,0.00001,0.00000,1.076045045
1.41,0.00,2.07,0.25,0.00,0.00,1.04040,0.32158,0.00000,0.00000,0.340494800
1.48,0.22,2.50,0.25,0.00,0.00,1.18120,0.32598,0.00000,0.00000,0.376796028
1.48,0.00,2.39,0.25,0.00,0.00,0.91153,70.00000,0.00000,0.00000,17.727883605
1.39,0.00,2.50,0.25,0.00,0.00,0.85946,0.21144,0.00001,0.00000,0.267726505
1.50,0.05,2.50,0.25,0.00,0.00,0.77124,0.13548,0.00000,0.00000,0.226680937
1.50,-0.00,2.51,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.47,0.25,0.00,0.00,0.51241,0.32481,0.00000,0.00000,0.209304005
1.49,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.47,0.00,2.50,0.25,0.00,0.00,0.91155,70.00000,0.00001,0.00000,17.727888057
1.50,0.01,2.50,0.25,0.00,0.00,0.84182,0.32886,0.00000,0.00000,0.292669705
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,-0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
0.60,0.90,1.50,0.25,0.00,0.00,2.65344,3.48322,0.00000,0.00000,1.534166365
0.63,0.90,1.50,0.25,0.00,0.00,1.48388,1.63395,0.00000,0.00000,0.779456208
0.60,0.95,1.50,0.25,0.00,0.00,2.70094,3.52459,0.00000,0.00000,1.556381740
0.60,0.90,1.58,0.25,0.00,0.00,2.65344,3.48322,0.00000,0.00000,1.534166062
0.62,0.85,1.55,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.63,0.81,1.58,0.25,0.00,0.00,1.06750,70.00000,0.00000,0.00000,17.766875980
0.63,0.87,1.58,0.25,0.00,0.00,1.84644,1.87625,0.00000,0.00000,0.930672110
0.66,0.85,1.51,0.25,0.00,0.00,0.73843,0.06210,0.00000,0.00000,0.200135055
0.64,0.87,1.46,0.25,0.00,0.00,8.11700,2.87030,0.00000,0.00000,2.746823903
0.63,0.87,1.55,0.25,0.00,0.00,1.84644,1.87625,0.00000,0.00000,0.930672195
0.64,0.85,1.53,0.25,0.00,0.00,1.24419,0.74343,0.00000,0.00000,0.496906167
0.62,0.88,1.53,0.25,0.00,0.00,2.32361,2.79531,0.00000,0.00000,1.279730408
0.63,0.86,1.57,0.25,0.00,0.00,1.71439,1.61021,0.00000,0.00000,0.831150050
0.63,0.84,1.57,0.25,0.00,0.00,1.55472,1.27870,0.00000,0.00000,0.708355698
0.63,0.83,1.54,0.25,0.00,0.00,1.11620,0.47362,0.00000,0.00000,0.397454113
0.63,0.86,1.51,0.25,0.00,0.00,1.71439,1.61022,0.00000,0.00000,0.831150285
0.63,0.84,1.56,0.25,0.00,0.00,1.55472,1.27870,0.00000,0.00000,0.708355783
0.63,0.84,1.54,0.25,0.00,0.00,1.55472,1.27870,0.00000,0.00000,0.708355863
0.63,0.85,1.54,0.25,0.00,0.00,3.33700,4.80684,0.00000,0.00000,2.035959588
0.63,0.85,1.56,0.25,0.00,0.00,3.33700,4.80684,0.00000,0.00000,2.035959508
0.62,0.84,1.56,0.25,0.00,0.00,0.87365,0.31640,0.00000,0.00000,0.297511567
0.62,0.85,1.54,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761360
0.61,0.85,1.56,0.25,0.00,0.00,0.75927,0.31254,0.00000,0.00000,0.267953978
0.61,0.86,1.54,0.25,0.00,0.00,1.63194,1.47604,0.00000,0.00000,0.776995127
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.63,0.85,1.54,0.25,0.00,0.00,3.33700,4.80684,0.00000,0.00000,2.035959588
0.62,0.85,1.55,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.57,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761195
0.62,0.86,1.58,0.25,0.00,0.00,0.80305,0.14665,0.00000,0.00000,0.237425830
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.62,0.85,1.56,0.25,0.00,0.00,0.42488,0.30216,0.00000,0.00000,0.181761283
0.60,0.90,1.50,0.25,0.00,0.00,2.65344,3.48322,0.00000,0.00000,1.534166365
4.10,0.90,1.50,0.25,0.00,0.00,1.08980,0.34110,0.00002,0.00000,0.357730217
4.10,4.40,1.50,0.25,0.00,0.00,1.41802,1.07133,0.00015,0.00000,0.622374235
4.10,0.90,5.00,0.25,0.00,0.00,1.08791,0.33733,0.00015,0.00000,0.356346627
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.88,2.50,0.25,0.00,0.00,0.65261,70.00000,0.00000,0.00000,17.663154067
1.55,0.00,2.60,0.25,0.00,0.00,0.35261,0.30655,0.00001,0.00000,0.164791670
1.50,0.00,2.28,0.25,0.00,0.00,0.51238,0.32486,0.00000,0.00000,0.209310343
1.50,0.22,2.50,0.25,0.00,0.00,0.66746,0.32545,0.00000,0.00000,0.248229080
1.61,0.00,2.50,0.25,0.00,0.00,0.21319,0.32124,0.00000,0.00000,0.133608825
1.50,0.03,2.50,0.25,0.00,0.00,6.87234,3.08484,0.00000,0.00000,2.489297115
1.50,0.00,2.47,0.25,0.00,0.00,0.51241,0.32481,0.00000,0.00000,0.209304005
1.51,0.00,2.50,0.25,0.00,0.00,1.04433,0.33203,0.00001,0.00000,0.344091633
1.47,0.00,2.50,0.25,0.00,0.00,0.91155,70.00000,0.00001,0.00000,17.727888057
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,-0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,-0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
0.20,1.16,0.34,0.25,0.00,0.00,0.51749,0.31718,0.00000,0.00000,0.208668503
1.26,0.99,1.04,0.25,0.00,0.00,1.16006,0.37386,0.00000,0.00000,0.383478925
1.46,1.21,2.46,0.25,0.00,0.00,0.29202,0.32246,0.00000,0.00000,0.153622010
1.39,0.45,0.74,0.25,0.00,0.00,4.61443,7.36793,0.00000,0.00000,2.995588737
0.05,0.72,1.15,0.25,0.00,0.00,7.79519,2.91240,0.00000,0.00000,2.676896888
0.08,0.24,2.11,0.25,0.00,0.00,0.78088,0.09047,0.00000,0.00000,0.217837367
1.21,1.11,0.17,0.25,0.00,0.00,0.56914,0.29486,0.00000,0.00000,0.216000792
1.50,0.61,2.25,0.25,0.00,0.00,0.70089,0.32376,0.00000,0.00000,0.256161812
0.14,0.90,2.21,0.25,0.00,0.00,1.31531,0.85024,0.00000,0.00000,0.541387883
0.82,1.08,1.73,0.25,0.00,0.00,3.16430,4.45848,0.00000,0.00000,1.905694477
0.77,0.35,2.15,0.25,0.00,0.00,0.42946,0.24005,0.00000,0.00000,0.167380155
1.27,0.84,2.03,0.25,0.00,0.00,2.26709,70.00000,0.00000,0.00000,18.066773130
0.44,1.38,1.60,0.25,0.00,0.00,1.79970,1.50682,0.00001,0.00000,0.826629998
0.73,0.67,0.04,0.25,0.00,0.00,0.30236,0.20517,0.00000,0.00000,0.126884388
0.67,0.43,1.98,0.25,0.00,0.00,3.28906,4.68103,0.00000,0.00000,1.992523327
1.31,0.87,0.55,0.25,0.00,0.00,1.11532,0.47132,0.00000,0.00000,0.396659293
0.63,1.41,1.80,0.25,0.00,0.00,1.16393,0.54697,0.00000,0.00000,0.427726415
0.92,1.46,1.64,0.25,0.00,0.00,1.09290,0.41576,0.00001,0.00000,0.377166315
1.11,1.35,1.49,0.25,0.00,0.00,1.11434,0.32195,0.00000,0.00000,0.359074905
0.11,0.81,0.27,0.25,0.00,0.00,1.11072,0.40762,0.00000,0.00000,0.379583935
0.52,0.66,0.58,0.25,0.00,0.00,9.61559,18.22995,0.00000,0.00000,6.961385700
0.89,1.29,1.30,0.25,0.00,0.00,0.21128,0.02382,0.00000,0.00000,0.058776138
0.97,1.02,0.95,0.25,0.00,0.00,1.09918,0.31722,0.00000,0.00000,0.354099205
1.42,0.28,0.64,0.25,0.00,0.00,0.08567,0.14536,0.00000,0.00000,0.057758475
0.17,0.56,0.84,0.25,0.00,0.00,2.44162,2.69881,0.00000,0.00000,1.285107715
0.70,0.11,0.39,0.25,0.00,0.00,5.33383,8.82599,0.00000,0.00000,3.539955745
0.01,0.75,2.39,0.25,0.00,0.00,1.15898,0.53597,0.00001,0.00000,0.423738745
0.93,0.77,0.90,0.25,0.00,0.00,0.70179,0.24728,0.00000,0.00000,0.237268703
1.01,0.52,1.19,0.25,0.00,0.00,2.49623,3.12390,0.00000,0.00000,1.405033795
1.14,0.03,1.87,0.25,0.00,0.00,4.07646,6.31470,0.00000,0.00000,2.597789415
0.43,0.22,1.51,0.25,0.00,0.00,8.58522,15.41191,0.00000,0.00000,5.999283437
0.56,0.09,1.35,0.25,0.00,0.00,7.04040,12.30496,0.00000,0.00000,4.836340492
1.05,0.37,0.82,0.25,0.00,0.00,1.56633,1.12615,0.00000,0.00000,0.673118945
1.34,0.32,0.06,0.25,0.00,0.00,0.79387,0.24424,0.00000,0.00000,0.259526515
0.59,1.26,1.10,0.25,0.00,0.00,1.64800,1.48208,0.00000,0.00000,0.782519110
0.86,0.49,0.11,0.25,0.00,0.00,0.49487,0.43925,0.00000,0.00000,0.233529197
1.18,1.04,2.31,0.25,0.00,0.00,1.15050,0.53651,0.00000,0.00000,0.421753575
1.08,0.16,0.71,0.25,0.00,0.00,3.22539,4.20055,0.00000,0.00000,1.856484173
0.49,0.59,0.31,0.25,0.00,0.00,0.88733,0.32063,0.00000,0.00000,0.301991523
0.80,1.18,0.45,0.25,0.00,0.00,1.84143,3.56881,0.00000,0.00000,1.352559820
0.24,0.19,1.27,0.25,0.00,0.00,0.31587,0.23575,0.00000,0.00000,0.137904380
0.84,0.68,0.64,0.25,0.00,0.00,0.98835,0.29608,0.00000,0.00000,0.321108483
1.21,0.87,0.38,0.25,0.00,0.00,10.41165,19.20488,0.00000,0.00000,7.404132738
0.49,0.53,2.46,0.25,0.00,0.00,0.36524,0.31393,0.00001,0.00000,0.169796085
1.39,0.33,0.74,0.25,0.00,0.00,0.28411,0.32220,0.00000,0.00000,0.151576468
0.95,1.12,2.13,0.25,0.00,0.00,0.41686,0.11203,0.00000,0.00000,0.132222670
1.32,0.03,0.04,0.25,0.00,0.00,0.18891,0.31765,0.00000,0.00000,0.126639748
1.35,1.11,0.42,0.25,0.00,0.00,1.46386,1.12639,0.00000,0.00000,0.647562720
1.07,0.72,1.83,0.25,0.00,0.00,1.43711,1.07631,0.00000,0.00000,0.628353643
1.28,0.12,2.17,0.25,0.00,0.00,5.79291,9.83367,0.00000,0.00000,3.906645465
1.17,0.35,0.79,0.25,0.00,0.00,1.70962,1.11146,0.00000,0.00000,0.705270072
0.69,0.01,2.03,0.25,0.00,0.00,5.57475,9.34711,0.00000,0.00000,3.730465117
0.44,1.38,0.99,0.25,0.00,0.00,1.79969,1.50682,0.00001,0.00000,0.826630975
1.49,0.36,1.25,0.25,0.00,0.00,2.15339,2.45523,0.00000,0.00000,1.152152980
0.78,1.42,0.73,0.25,0.00,0.00,2.31186,2.77577,0.00000,0.00000,1.271907783
1.31,0.68,0.16,0.25,0.00,0.00,1.66128,1.51321,0.00000,0.00000,0.793623793
1.01,0.44,1.80,0.25,0.00,0.00,0.65407,0.31741,0.00000,0.00000,0.242868355
1.24,1.27,0.33,0.25,0.00,0.00,0.32359,0.24264,0.00000,0.00000,0.141559960
0.66,0.86,1.80,0.25,0.00,0.00,1.43097,2.17446,0.00000,0.00000,0.901358145
1.32,0.81,1.00,0.25,0.00,0.00,3.39888,4.90200,0.00000,0.00000,2.075219235
0.47,1.11,0.80,0.25,0.00,0.00,0.52840,0.32277,0.00000,0.00000,0.212791970
0.79,0.14,2.02,0.25,0.00,0.00,10.79956,7.82267,0.00000,0.00000,4.655558965
0.57,0.22,1.10,0.25,0.00,0.00,1.13661,0.50016,0.00000,0.00000,0.409192252
1.27,1.39,1.30,0.25,0.00,0.00,2.90281,3.79970,0.00001,0.00000,1.675628788
0.97,0.56,2.29,0.25,0.00,0.00,1.09135,0.46403,0.00000,0.00000,0.388847068
1.17,0.51,0.34,0.25,0.00,0.00,0.96280,0.13195,0.00000,0.00000,0.273688370
0.92,0.05,1.35,0.25,0.00,0.00,1.32482,0.53691,0.00000,0.00000,0.465433810
0.74,0.39,0.51,0.25,0.00,0.00,1.04805,0.37149,0.00000,0.00000,0.354884075
1.28,0.62,0.19,0.25,0.00,0.00,4.57429,70.00000,0.00000,0.00000,18.643572655
0.97,0.27,2.08,0.25,0.00,0.00,1.11158,0.31902,0.00000,0.00000,0.357649200
1.15,0.52,1.29,0.25,0.00,0.00,0.26037,0.25727,0.00000,0.00000,0.129408100
0.02,0.79,1.21,0.25,0.00,0.00,6.89487,11.92712,0.00000,0.00000,4.705496065
1.29,1.03,2.11,0.25,0.00,0.00,1.26895,0.74722,0.00000,0.00000,0.504041670
1.48,0.50,1.15,0.25,0.00,0.00,0.36191,0.32417,0.00000,0.00000,0.171519860
1.05,0.22,2.35,0.25,0.00,0.00,70.00000,70.00000,0.00000,0.00000,35.000000953
1.41,0.80,1.59,0.25,0.00,0.00,0.14728,0.16722,0.00000,0.00000,0.078624178
0.59,0.41,0.89,0.25,0.00,0.00,1.02137,0.31725,0.00000,0.00000,0.334653165
0.21,0.15,1.52,0.25,0.00,0.00,0.38600,0.35635,0.00000,0.00000,0.185589595
1.40,0.31,0.71,0.25,0.00,0.00,0.54846,0.32401,0.00000,0.00000,0.218118223
1.43,0.53,0.71,0.25,0.00,0.00,0.85886,0.32197,0.00000,0.00000,0.295206935
0.49,0.43,0.18,0.25,0.00,0.00,1.15278,0.50908,0.00000,0.00000,0.415465713
0.61,0.81,1.01,0.25,0.00,0.00,5.38778,8.81158,0.00000,0.00000,3.549841550
0.96,0.19,0.14,0.25,0.00,0.00,0.97310,0.32047,0.00000,0.00000,0.323390683
1.28,0.26,1.06,0.25,0.00,0.00,2.01705,2.21205,0.00000,0.00000,1.057275520
0.08,0.68,1.63,0.25,0.00,0.00,1.71062,1.34843,0.00000,0.00000,0.764764695
0.96,1.39,0.26,0.25,0.00,0.00,1.46419,1.13831,0.00000,0.00000,0.650628015
1.30,0.33,0.83,0.25,0.00,0.00,1.58112,1.32875,0.00000,0.00000,0.727469673
1.49,0.03,0.59,0.25,0.00,0.00,6.87226,3.08501,0.00000,0.00000,2.489317190
0.62,0.98,1.30,0.25,0.00,0.00,2.01083,2.17911,0.00000,0.00000,1.047483930
0.83,0.61,1.19,0.25,0.00,0.00,11.04405,20.42999,0.00000,0.00000,7.868509365
1.25,0.56,2.45,0.25,0.00,0.00,1.23254,0.40277,0.00001,0.00000,0.408828918
1.30,0.66,2.24,0.25,0.00,0.00,1.07202,0.39669,0.00000,0.00000,0.367177385
0.77,0.23,1.31,0.25,0.00,0.00,1.62994,2.77326,0.00000,0.00000,1.100800223
0.09,0.38,0.87,0.25,0.00,0.00,1.05624,0.33679,0.00000,0.00000,0.348257383
0.85,0.16,0.79,0.25,0.00,0.00,0.46398,0.21932,0.00000,0.00000,0.170823718
0.73,0.67,0.30,0.25,0.00,0.00,0.30236,0.20517,0.00000,0.00000,0.126884393
0.78,0.60,0.56,0.25,0.00,0.00,0.64847,0.31595,0.00000,0.00000,0.241105195
